,id,activity_name,type,timestamp,resource
16782,c2_238,Check_if_home_insurance_quote_is_requested,assign,2388-05-24 09:43:32,infiniteressource
16783,c2_238,Check_if_home_insurance_quote_is_requested,complete,2388-05-24 09:57:17,
16784,c2_238,Send_acceptance_pack,assign,2388-05-24 09:57:17,infiniteressource
16785,c2_238,Send_acceptance_pack,complete,2388-05-24 10:21:49,
16786,c2_238,Send_home_insurance_quote,assign,2388-05-24 10:21:49,infiniteressource
16787,c2_238,Send_home_insurance_quote,complete,2388-05-24 10:24:09,
16788,c2_238,Verify_repayment_agreement,assign,2388-05-24 10:24:09,infiniteressource
16789,c2_238,Verify_repayment_agreement,complete,2388-05-24 11:21:27,
16790,c2_238,Cancel_application,assign,2388-05-24 11:21:27,infiniteressource
16791,c2_238,Cancel_application,complete,2388-05-24 11:25:04,
16792,c2_238,Loan__application_canceled,assign,2388-05-24 11:25:04,
16793,c2_238,Loan__application_canceled,complete,2388-05-24 11:25:04,
16794,c2_200,Loan__application_received,assign,2388-05-19 13:00:00,
16795,c2_200,Loan__application_received,complete,2388-05-19 13:00:00,
16796,c2_200,Check__application__form_completeness,assign,2388-05-19 13:00:00,infiniteressource
16797,c2_200,Check__application__form_completeness,complete,2388-05-19 13:18:45,
16798,c2_200,Appraise_property,assign,2388-05-19 13:18:45,infiniteressource
16799,c2_200,Check_credit_history,assign,2388-05-19 13:18:45,infiniteressource
16800,c2_200,Check_credit_history,complete,2388-05-19 13:25:58,
16801,c2_200,Assess_loan_risk,assign,2388-05-19 13:25:58,infiniteressource
16802,c2_200,Assess_loan_risk,complete,2388-05-19 13:54:28,
16803,c2_200,Appraise_property,complete,2388-05-19 14:06:37,
16804,c2_200,Assess_eligibility,assign,2388-05-19 14:06:37,infiniteressource
16805,c2_200,Assess_eligibility,complete,2388-05-19 14:30:20,
16806,c2_200,Reject_application,assign,2388-05-19 14:30:20,infiniteressource
16807,c2_200,Reject_application,complete,2388-05-19 15:24:01,
16808,c2_200,Loan_application_rejected,assign,2388-05-19 15:24:01,
16809,c2_200,Loan_application_rejected,complete,2388-05-19 15:24:01,
16810,c2_24,Loan__application_received,assign,2388-05-04 13:00:00,
16811,c2_24,Loan__application_received,complete,2388-05-04 13:00:00,
16812,c2_24,Check__application__form_completeness,assign,2388-05-04 13:00:00,infiniteressource
16813,c2_24,Check__application__form_completeness,complete,2388-05-04 13:02:47,
16814,c2_24,Appraise_property,assign,2388-05-04 13:02:47,infiniteressource
16815,c2_24,Check_credit_history,assign,2388-05-04 13:02:47,infiniteressource
16816,c2_24,Appraise_property,complete,2388-05-04 13:42:27,
16817,c2_24,Check_credit_history,complete,2388-05-04 14:06:29,
16818,c2_24,Assess_loan_risk,assign,2388-05-04 14:06:29,infiniteressource
16819,c2_24,Assess_loan_risk,complete,2388-05-04 14:10:52,
16820,c2_24,Assess_eligibility,assign,2388-05-04 14:10:52,infiniteressource
16821,c2_24,Assess_eligibility,complete,2388-05-04 14:37:01,
16822,c2_24,Prepare_acceptance_pack,assign,2388-05-04 14:37:01,infiniteressource
16823,c2_24,Prepare_acceptance_pack,complete,2388-05-04 15:10:36,
16824,c2_24,Check_if_home_insurance_quote_is_requested,assign,2388-05-04 15:10:36,infiniteressource
16825,c2_24,Check_if_home_insurance_quote_is_requested,complete,2388-05-04 15:40:05,
16826,c2_24,Send_acceptance_pack,assign,2388-05-04 15:40:05,infiniteressource
16827,c2_24,Send_acceptance_pack,complete,2388-05-04 15:42:26,
16828,c2_24,Send_home_insurance_quote,assign,2388-05-04 15:42:26,infiniteressource
16829,c2_24,Send_home_insurance_quote,complete,2388-05-04 16:09:24,
16830,c2_24,Verify_repayment_agreement,assign,2388-05-04 16:09:24,infiniteressource
16831,c2_24,Verify_repayment_agreement,complete,2388-05-04 16:23:41,
16832,c2_24,Approve_application,assign,2388-05-04 16:23:41,infiniteressource
16833,c2_24,Approve_application,complete,2388-05-05 09:49:54,
16834,c2_24,Loan__application_approved,assign,2388-05-05 09:49:54,
16835,c2_24,Loan__application_approved,complete,2388-05-05 09:49:54,
16836,c2_82,Loan__application_received,assign,2388-05-10 10:00:00,
16837,c2_82,Loan__application_received,complete,2388-05-10 10:00:00,
16838,c2_82,Check__application__form_completeness,assign,2388-05-10 10:00:00,infiniteressource
16839,c2_82,Check__application__form_completeness,complete,2388-05-10 10:17:22,
16840,c2_82,Appraise_property,assign,2388-05-10 10:17:22,infiniteressource
16841,c2_82,Check_credit_history,assign,2388-05-10 10:17:22,infiniteressource
16842,c2_82,Check_credit_history,complete,2388-05-10 10:35:32,
16843,c2_82,Assess_loan_risk,assign,2388-05-10 10:35:32,infiniteressource
16844,c2_82,Assess_loan_risk,complete,2388-05-10 10:49:31,
16845,c2_82,Appraise_property,complete,2388-05-10 11:18:33,
16846,c2_82,Assess_eligibility,assign,2388-05-10 11:18:33,infiniteressource
16847,c2_82,Assess_eligibility,complete,2388-05-10 13:03:06,
16848,c2_82,Reject_application,assign,2388-05-10 13:03:06,infiniteressource
16849,c2_82,Reject_application,complete,2388-05-10 13:06:31,
16850,c2_82,Loan_application_rejected,assign,2388-05-10 13:06:31,
16851,c2_82,Loan_application_rejected,complete,2388-05-10 13:06:31,
16852,c2_122,Loan__application_received,assign,2388-05-12 14:00:00,
16853,c2_122,Loan__application_received,complete,2388-05-12 14:00:00,
16854,c2_122,Check__application__form_completeness,assign,2388-05-12 14:00:00,infiniteressource
16855,c2_122,Check__application__form_completeness,complete,2388-05-12 14:10:10,
16856,c2_122,Appraise_property,assign,2388-05-12 14:10:10,infiniteressource
16857,c2_122,Check_credit_history,assign,2388-05-12 14:10:10,infiniteressource
16858,c2_122,Appraise_property,complete,2388-05-12 14:15:07,
16859,c2_122,Check_credit_history,complete,2388-05-12 14:45:40,
16860,c2_122,Assess_loan_risk,assign,2388-05-12 14:45:40,infiniteressource
16861,c2_122,Assess_loan_risk,complete,2388-05-12 15:31:20,
16862,c2_122,Assess_eligibility,assign,2388-05-12 15:31:20,infiniteressource
16863,c2_122,Assess_eligibility,complete,2388-05-12 16:01:56,
16864,c2_122,Prepare_acceptance_pack,assign,2388-05-12 16:01:56,infiniteressource
16865,c2_122,Prepare_acceptance_pack,complete,2388-05-12 16:06:48,
16866,c2_122,Check_if_home_insurance_quote_is_requested,assign,2388-05-12 16:06:48,infiniteressource
16867,c2_122,Check_if_home_insurance_quote_is_requested,complete,2388-05-12 16:22:21,
16868,c2_122,Send_acceptance_pack,assign,2388-05-12 16:22:21,infiniteressource
16869,c2_122,Send_acceptance_pack,complete,2388-05-12 16:29:37,
16870,c2_122,Send_home_insurance_quote,assign,2388-05-12 16:29:37,infiniteressource
16871,c2_122,Send_home_insurance_quote,complete,2388-05-13 10:31:05,
16872,c2_122,Verify_repayment_agreement,assign,2388-05-13 10:31:05,infiniteressource
16873,c2_122,Verify_repayment_agreement,complete,2388-05-13 10:50:30,
16874,c2_122,Cancel_application,assign,2388-05-13 10:50:30,infiniteressource
16875,c2_122,Cancel_application,complete,2388-05-13 11:19:03,
16876,c2_122,Loan__application_canceled,assign,2388-05-13 11:19:03,
16877,c2_122,Loan__application_canceled,complete,2388-05-13 11:19:03,
16878,c2_72,Loan__application_received,assign,2388-05-07 13:00:00,
16879,c2_72,Loan__application_received,complete,2388-05-07 13:00:00,
16880,c2_72,Check__application__form_completeness,assign,2388-05-07 13:00:00,infiniteressource
16881,c2_72,Check__application__form_completeness,complete,2388-05-07 13:37:27,
16882,c2_72,Appraise_property,assign,2388-05-07 13:37:27,infiniteressource
16883,c2_72,Check_credit_history,assign,2388-05-07 13:37:27,infiniteressource
16884,c2_72,Appraise_property,complete,2388-05-07 13:40:00,
16885,c2_72,Check_credit_history,complete,2388-05-07 13:51:37,
16886,c2_72,Assess_loan_risk,assign,2388-05-07 13:51:37,infiniteressource
16887,c2_72,Assess_loan_risk,complete,2388-05-07 14:35:08,
16888,c2_72,Assess_eligibility,assign,2388-05-07 14:35:08,infiniteressource
16889,c2_72,Assess_eligibility,complete,2388-05-07 14:59:42,
16890,c2_72,Prepare_acceptance_pack,assign,2388-05-07 14:59:42,infiniteressource
16891,c2_72,Prepare_acceptance_pack,complete,2388-05-07 16:14:31,
16892,c2_72,Check_if_home_insurance_quote_is_requested,assign,2388-05-07 16:14:31,infiniteressource
16893,c2_72,Check_if_home_insurance_quote_is_requested,complete,2388-05-07 16:20:17,
16894,c2_72,Send_acceptance_pack,assign,2388-05-07 16:20:17,infiniteressource
16895,c2_72,Send_acceptance_pack,complete,2388-05-07 16:27:49,
16896,c2_72,Send_home_insurance_quote,assign,2388-05-07 16:27:49,infiniteressource
16897,c2_72,Send_home_insurance_quote,complete,2388-05-07 16:37:08,
16898,c2_72,Verify_repayment_agreement,assign,2388-05-07 16:37:08,infiniteressource
16899,c2_72,Verify_repayment_agreement,complete,2388-05-10 09:40:55,
16900,c2_72,Cancel_application,assign,2388-05-10 09:40:55,infiniteressource
16901,c2_72,Cancel_application,complete,2388-05-10 10:22:08,
16902,c2_72,Loan__application_canceled,assign,2388-05-10 10:22:08,
16903,c2_72,Loan__application_canceled,complete,2388-05-10 10:22:08,
16904,c2_90,Loan__application_received,assign,2388-05-10 14:00:00,
16905,c2_90,Loan__application_received,complete,2388-05-10 14:00:00,
16906,c2_90,Check__application__form_completeness,assign,2388-05-10 14:00:00,infiniteressource
16907,c2_90,Check__application__form_completeness,complete,2388-05-10 14:00:50,
16908,c2_90,Appraise_property,assign,2388-05-10 14:00:50,infiniteressource
16909,c2_90,Check_credit_history,assign,2388-05-10 14:00:50,infiniteressource
16910,c2_90,Appraise_property,complete,2388-05-10 14:06:04,
16911,c2_90,Check_credit_history,complete,2388-05-10 14:07:10,
16912,c2_90,Assess_loan_risk,assign,2388-05-10 14:07:10,infiniteressource
16913,c2_90,Assess_loan_risk,complete,2388-05-10 14:09:19,
16914,c2_90,Assess_eligibility,assign,2388-05-10 14:09:19,infiniteressource
16915,c2_90,Assess_eligibility,complete,2388-05-10 15:34:17,
16916,c2_90,Prepare_acceptance_pack,assign,2388-05-10 15:34:17,infiniteressource
16917,c2_90,Prepare_acceptance_pack,complete,2388-05-10 16:36:20,
16918,c2_90,Check_if_home_insurance_quote_is_requested,assign,2388-05-10 16:36:20,infiniteressource
16919,c2_90,Check_if_home_insurance_quote_is_requested,complete,2388-05-10 16:58:32,
16920,c2_90,Send_acceptance_pack,assign,2388-05-10 16:58:32,infiniteressource
16921,c2_90,Send_acceptance_pack,complete,2388-05-11 09:00:35,
16922,c2_90,Send_home_insurance_quote,assign,2388-05-11 09:00:35,infiniteressource
16923,c2_90,Send_home_insurance_quote,complete,2388-05-11 09:00:55,
16924,c2_90,Verify_repayment_agreement,assign,2388-05-11 09:00:55,infiniteressource
16925,c2_90,Verify_repayment_agreement,complete,2388-05-11 09:21:28,
16926,c2_90,Cancel_application,assign,2388-05-11 09:21:28,infiniteressource
16927,c2_90,Cancel_application,complete,2388-05-11 09:26:24,
16928,c2_90,Loan__application_canceled,assign,2388-05-11 09:26:24,
16929,c2_90,Loan__application_canceled,complete,2388-05-11 09:26:24,
16930,c2_172,Loan__application_received,assign,2388-05-17 15:00:00,
16931,c2_172,Loan__application_received,complete,2388-05-17 15:00:00,
16932,c2_172,Check__application__form_completeness,assign,2388-05-17 15:00:00,infiniteressource
16933,c2_172,Check__application__form_completeness,complete,2388-05-17 15:54:22,
16934,c2_172,Appraise_property,assign,2388-05-17 15:54:22,infiniteressource
16935,c2_172,Check_credit_history,assign,2388-05-17 15:54:22,infiniteressource
16936,c2_172,Appraise_property,complete,2388-05-17 16:05:20,
16937,c2_172,Check_credit_history,complete,2388-05-17 16:28:43,
16938,c2_172,Assess_loan_risk,assign,2388-05-17 16:28:43,infiniteressource
16939,c2_172,Assess_loan_risk,complete,2388-05-18 09:33:23,
16940,c2_172,Assess_eligibility,assign,2388-05-18 09:33:23,infiniteressource
16941,c2_172,Assess_eligibility,complete,2388-05-18 10:22:05,
16942,c2_172,Reject_application,assign,2388-05-18 10:22:05,infiniteressource
16943,c2_172,Reject_application,complete,2388-05-18 11:04:35,
16944,c2_172,Loan_application_rejected,assign,2388-05-18 11:04:35,
16945,c2_172,Loan_application_rejected,complete,2388-05-18 11:04:35,
16946,c2_78,Loan__application_received,assign,2388-05-07 16:00:00,
16947,c2_78,Loan__application_received,complete,2388-05-07 16:00:00,
16948,c2_78,Check__application__form_completeness,assign,2388-05-07 16:00:00,infiniteressource
16949,c2_78,Check__application__form_completeness,complete,2388-05-07 16:14:40,
16950,c2_78,Appraise_property,assign,2388-05-07 16:14:40,infiniteressource
16951,c2_78,Check_credit_history,assign,2388-05-07 16:14:40,infiniteressource
16952,c2_78,Appraise_property,complete,2388-05-07 16:56:25,
16953,c2_78,Check_credit_history,complete,2388-05-07 16:59:09,
16954,c2_78,Assess_loan_risk,assign,2388-05-07 16:59:09,infiniteressource
16955,c2_78,Assess_loan_risk,complete,2388-05-10 09:31:06,
16956,c2_78,Assess_eligibility,assign,2388-05-10 09:31:06,infiniteressource
16957,c2_78,Assess_eligibility,complete,2388-05-10 09:56:08,
16958,c2_78,Prepare_acceptance_pack,assign,2388-05-10 09:56:08,infiniteressource
16959,c2_78,Prepare_acceptance_pack,complete,2388-05-10 11:11:24,
16960,c2_78,Check_if_home_insurance_quote_is_requested,assign,2388-05-10 11:11:24,infiniteressource
16961,c2_78,Check_if_home_insurance_quote_is_requested,complete,2388-05-10 11:24:23,
16962,c2_78,Send_acceptance_pack,assign,2388-05-10 11:24:23,infiniteressource
16963,c2_78,Send_acceptance_pack,complete,2388-05-10 12:33:31,
16964,c2_78,Send_home_insurance_quote,assign,2388-05-10 12:33:31,infiniteressource
16965,c2_78,Send_home_insurance_quote,complete,2388-05-10 12:57:12,
16966,c2_78,Verify_repayment_agreement,assign,2388-05-10 12:57:12,infiniteressource
16967,c2_78,Verify_repayment_agreement,complete,2388-05-10 13:05:44,
16968,c2_78,Approve_application,assign,2388-05-10 13:05:44,infiniteressource
16969,c2_78,Approve_application,complete,2388-05-10 13:15:11,
16970,c2_78,Loan__application_approved,assign,2388-05-10 13:15:11,
16971,c2_78,Loan__application_approved,complete,2388-05-10 13:15:11,
16972,c2_143,Loan__application_received,assign,2388-05-13 16:30:00,
16973,c2_143,Loan__application_received,complete,2388-05-13 16:30:00,
16974,c2_143,Check__application__form_completeness,assign,2388-05-13 16:30:00,infiniteressource
16975,c2_143,Check__application__form_completeness,complete,2388-05-14 09:04:11,
16976,c2_143,Appraise_property,assign,2388-05-14 09:04:11,infiniteressource
16977,c2_143,Check_credit_history,assign,2388-05-14 09:04:11,infiniteressource
16978,c2_143,Check_credit_history,complete,2388-05-14 09:16:24,
16979,c2_143,Assess_loan_risk,assign,2388-05-14 09:16:24,infiniteressource
16980,c2_143,Appraise_property,complete,2388-05-14 09:18:05,
16981,c2_143,Assess_loan_risk,complete,2388-05-14 09:30:59,
16982,c2_143,Assess_eligibility,assign,2388-05-14 09:30:59,infiniteressource
16983,c2_143,Assess_eligibility,complete,2388-05-14 09:40:28,
16984,c2_143,Reject_application,assign,2388-05-14 09:40:28,infiniteressource
16985,c2_143,Reject_application,complete,2388-05-14 09:56:05,
16986,c2_143,Loan_application_rejected,assign,2388-05-14 09:56:05,
16987,c2_143,Loan_application_rejected,complete,2388-05-14 09:56:05,
16988,c2_171,Loan__application_received,assign,2388-05-17 14:30:00,
16989,c2_171,Loan__application_received,complete,2388-05-17 14:30:00,
16990,c2_171,Check__application__form_completeness,assign,2388-05-17 14:30:00,infiniteressource
16991,c2_171,Check__application__form_completeness,complete,2388-05-17 15:18:10,
16992,c2_171,Appraise_property,assign,2388-05-17 15:18:10,infiniteressource
16993,c2_171,Check_credit_history,assign,2388-05-17 15:18:10,infiniteressource
16994,c2_171,Check_credit_history,complete,2388-05-17 15:23:08,
16995,c2_171,Assess_loan_risk,assign,2388-05-17 15:23:08,infiniteressource
16996,c2_171,Appraise_property,complete,2388-05-17 15:37:09,
16997,c2_171,Assess_loan_risk,complete,2388-05-17 16:27:43,
16998,c2_171,Assess_eligibility,assign,2388-05-17 16:27:43,infiniteressource
16999,c2_171,Assess_eligibility,complete,2388-05-17 16:56:57,
17000,c2_171,Reject_application,assign,2388-05-17 16:56:57,infiniteressource
17001,c2_171,Reject_application,complete,2388-05-17 16:57:24,
17002,c2_171,Loan_application_rejected,assign,2388-05-17 16:57:24,
17003,c2_171,Loan_application_rejected,complete,2388-05-17 16:57:24,
17004,c2_235,Loan__application_received,assign,2388-05-21 14:30:00,
17005,c2_235,Loan__application_received,complete,2388-05-21 14:30:00,
17006,c2_235,Check__application__form_completeness,assign,2388-05-21 14:30:00,infiniteressource
17007,c2_235,Check__application__form_completeness,complete,2388-05-21 15:11:31,
17008,c2_235,Return_application_back_to_applicant,assign,2388-05-21 15:11:31,infiniteressource
17009,c2_235,Return_application_back_to_applicant,complete,2388-05-21 15:43:59,
17010,c2_235,Receive_updated_application,assign,2388-05-21 15:43:59,infiniteressource
17011,c2_235,Receive_updated_application,complete,2388-05-24 09:45:03,
17012,c2_235,Check__application__form_completeness,assign,2388-05-24 09:45:03,infiniteressource
17013,c2_235,Check__application__form_completeness,complete,2388-05-24 10:21:54,
17014,c2_235,Appraise_property,assign,2388-05-24 10:21:54,infiniteressource
17015,c2_235,Check_credit_history,assign,2388-05-24 10:21:54,infiniteressource
17016,c2_235,Check_credit_history,complete,2388-05-24 10:27:58,
17017,c2_235,Assess_loan_risk,assign,2388-05-24 10:27:58,infiniteressource
17018,c2_235,Appraise_property,complete,2388-05-24 10:43:37,
17019,c2_235,Assess_loan_risk,complete,2388-05-24 10:58:09,
17020,c2_235,Assess_eligibility,assign,2388-05-24 10:58:09,infiniteressource
17021,c2_235,Assess_eligibility,complete,2388-05-24 11:02:31,
17022,c2_235,Reject_application,assign,2388-05-24 11:02:31,infiniteressource
17023,c2_235,Reject_application,complete,2388-05-24 11:09:43,
17024,c2_235,Loan_application_rejected,assign,2388-05-24 11:09:43,
17025,c2_235,Loan_application_rejected,complete,2388-05-24 11:09:43,
17026,c2_13,Loan__application_received,assign,2388-05-03 15:30:00,
17027,c2_13,Loan__application_received,complete,2388-05-03 15:30:00,
17028,c2_13,Check__application__form_completeness,assign,2388-05-03 15:30:00,infiniteressource
17029,c2_13,Check__application__form_completeness,complete,2388-05-03 15:58:53,
17030,c2_13,Appraise_property,assign,2388-05-03 15:58:53,infiniteressource
17031,c2_13,Check_credit_history,assign,2388-05-03 15:58:53,infiniteressource
17032,c2_13,Check_credit_history,complete,2388-05-03 16:34:01,
17033,c2_13,Assess_loan_risk,assign,2388-05-03 16:34:01,infiniteressource
17034,c2_13,Assess_loan_risk,complete,2388-05-03 16:40:19,
17035,c2_13,Appraise_property,complete,2388-05-04 09:03:18,
17036,c2_13,Assess_eligibility,assign,2388-05-04 09:03:18,infiniteressource
17037,c2_13,Assess_eligibility,complete,2388-05-04 09:45:41,
17038,c2_13,Prepare_acceptance_pack,assign,2388-05-04 09:45:41,infiniteressource
17039,c2_13,Prepare_acceptance_pack,complete,2388-05-04 10:21:52,
17040,c2_13,Check_if_home_insurance_quote_is_requested,assign,2388-05-04 10:21:52,infiniteressource
17041,c2_13,Check_if_home_insurance_quote_is_requested,complete,2388-05-04 10:33:25,
17042,c2_13,Send_acceptance_pack,assign,2388-05-04 10:33:25,infiniteressource
17043,c2_13,Send_acceptance_pack,complete,2388-05-04 11:39:48,
17044,c2_13,Send_home_insurance_quote,assign,2388-05-04 11:39:48,infiniteressource
17045,c2_13,Send_home_insurance_quote,complete,2388-05-04 11:43:00,
17046,c2_13,Verify_repayment_agreement,assign,2388-05-04 11:43:00,infiniteressource
17047,c2_13,Verify_repayment_agreement,complete,2388-05-04 12:59:25,
17048,c2_13,Cancel_application,assign,2388-05-04 12:59:25,infiniteressource
17049,c2_13,Cancel_application,complete,2388-05-04 13:16:56,
17050,c2_13,Loan__application_canceled,assign,2388-05-04 13:16:56,
17051,c2_13,Loan__application_canceled,complete,2388-05-04 13:16:56,
17052,c2_40,Loan__application_received,assign,2388-05-05 13:00:00,
17053,c2_40,Loan__application_received,complete,2388-05-05 13:00:00,
17054,c2_40,Check__application__form_completeness,assign,2388-05-05 13:00:00,infiniteressource
17055,c2_40,Check__application__form_completeness,complete,2388-05-05 13:31:16,
17056,c2_40,Return_application_back_to_applicant,assign,2388-05-05 13:31:16,infiniteressource
17057,c2_40,Return_application_back_to_applicant,complete,2388-05-05 14:00:26,
17058,c2_40,Receive_updated_application,assign,2388-05-05 14:00:26,infiniteressource
17059,c2_40,Receive_updated_application,complete,2388-05-05 15:36:48,
17060,c2_40,Check__application__form_completeness,assign,2388-05-05 15:36:48,infiniteressource
17061,c2_40,Check__application__form_completeness,complete,2388-05-05 16:21:29,
17062,c2_40,Appraise_property,assign,2388-05-05 16:21:29,infiniteressource
17063,c2_40,Check_credit_history,assign,2388-05-05 16:21:29,infiniteressource
17064,c2_40,Appraise_property,complete,2388-05-05 16:21:31,
17065,c2_40,Check_credit_history,complete,2388-05-05 16:23:45,
17066,c2_40,Assess_loan_risk,assign,2388-05-05 16:23:45,infiniteressource
17067,c2_40,Assess_loan_risk,complete,2388-05-05 16:50:25,
17068,c2_40,Assess_eligibility,assign,2388-05-05 16:50:25,infiniteressource
17069,c2_40,Assess_eligibility,complete,2388-05-06 10:05:04,
17070,c2_40,Reject_application,assign,2388-05-06 10:05:04,infiniteressource
17071,c2_40,Reject_application,complete,2388-05-06 10:32:51,
17072,c2_40,Loan_application_rejected,assign,2388-05-06 10:32:51,
17073,c2_40,Loan_application_rejected,complete,2388-05-06 10:32:51,
17074,c2_119,Loan__application_received,assign,2388-05-12 12:30:00,
17075,c2_119,Loan__application_received,complete,2388-05-12 12:30:00,
17076,c2_119,Check__application__form_completeness,assign,2388-05-12 12:30:00,infiniteressource
17077,c2_119,Check__application__form_completeness,complete,2388-05-12 12:50:36,
17078,c2_119,Return_application_back_to_applicant,assign,2388-05-12 12:50:36,infiniteressource
17079,c2_119,Return_application_back_to_applicant,complete,2388-05-12 13:56:48,
17080,c2_119,Receive_updated_application,assign,2388-05-12 13:56:48,infiniteressource
17081,c2_119,Receive_updated_application,complete,2388-05-12 14:00:20,
17082,c2_119,Check__application__form_completeness,assign,2388-05-12 14:00:20,infiniteressource
17083,c2_119,Check__application__form_completeness,complete,2388-05-12 14:09:02,
17084,c2_119,Appraise_property,assign,2388-05-12 14:09:02,infiniteressource
17085,c2_119,Check_credit_history,assign,2388-05-12 14:09:02,infiniteressource
17086,c2_119,Appraise_property,complete,2388-05-12 14:19:36,
17087,c2_119,Check_credit_history,complete,2388-05-12 14:21:37,
17088,c2_119,Assess_loan_risk,assign,2388-05-12 14:21:37,infiniteressource
17089,c2_119,Assess_loan_risk,complete,2388-05-12 15:20:13,
17090,c2_119,Assess_eligibility,assign,2388-05-12 15:20:13,infiniteressource
17091,c2_119,Assess_eligibility,complete,2388-05-12 15:30:17,
17092,c2_119,Reject_application,assign,2388-05-12 15:30:17,infiniteressource
17093,c2_119,Reject_application,complete,2388-05-12 15:32:28,
17094,c2_119,Loan_application_rejected,assign,2388-05-12 15:32:28,
17095,c2_119,Loan_application_rejected,complete,2388-05-12 15:32:28,
17096,c2_199,Loan__application_received,assign,2388-05-19 12:30:00,
17097,c2_199,Loan__application_received,complete,2388-05-19 12:30:00,
17098,c2_199,Check__application__form_completeness,assign,2388-05-19 12:30:00,infiniteressource
17099,c2_199,Check__application__form_completeness,complete,2388-05-19 12:31:34,
17100,c2_199,Appraise_property,assign,2388-05-19 12:31:34,infiniteressource
17101,c2_199,Check_credit_history,assign,2388-05-19 12:31:34,infiniteressource
17102,c2_199,Check_credit_history,complete,2388-05-19 12:44:16,
17103,c2_199,Assess_loan_risk,assign,2388-05-19 12:44:16,infiniteressource
17104,c2_199,Assess_loan_risk,complete,2388-05-19 12:49:12,
17105,c2_199,Appraise_property,complete,2388-05-19 13:04:42,
17106,c2_199,Assess_eligibility,assign,2388-05-19 13:04:42,infiniteressource
17107,c2_199,Assess_eligibility,complete,2388-05-19 13:53:14,
17108,c2_199,Prepare_acceptance_pack,assign,2388-05-19 13:53:14,infiniteressource
17109,c2_199,Prepare_acceptance_pack,complete,2388-05-19 14:43:33,
17110,c2_199,Check_if_home_insurance_quote_is_requested,assign,2388-05-19 14:43:33,infiniteressource
17111,c2_199,Check_if_home_insurance_quote_is_requested,complete,2388-05-19 15:12:55,
17112,c2_199,Send_acceptance_pack,assign,2388-05-19 15:12:55,infiniteressource
17113,c2_199,Send_acceptance_pack,complete,2388-05-19 15:37:18,
17114,c2_199,Send_home_insurance_quote,assign,2388-05-19 15:37:18,infiniteressource
17115,c2_199,Send_home_insurance_quote,complete,2388-05-19 15:43:53,
17116,c2_199,Verify_repayment_agreement,assign,2388-05-19 15:43:53,infiniteressource
17117,c2_199,Verify_repayment_agreement,complete,2388-05-19 15:48:56,
17118,c2_199,Approve_application,assign,2388-05-19 15:48:56,infiniteressource
17119,c2_199,Approve_application,complete,2388-05-19 16:41:21,
17120,c2_199,Loan__application_approved,assign,2388-05-19 16:41:21,
17121,c2_199,Loan__application_approved,complete,2388-05-19 16:41:21,
17122,c2_52,Loan__application_received,assign,2388-05-06 11:00:00,
17123,c2_52,Loan__application_received,complete,2388-05-06 11:00:00,
17124,c2_52,Check__application__form_completeness,assign,2388-05-06 11:00:00,infiniteressource
17125,c2_52,Check__application__form_completeness,complete,2388-05-06 13:33:38,
17126,c2_52,Appraise_property,assign,2388-05-06 13:33:38,infiniteressource
17127,c2_52,Check_credit_history,assign,2388-05-06 13:33:38,infiniteressource
17128,c2_52,Check_credit_history,complete,2388-05-06 13:40:53,
17129,c2_52,Assess_loan_risk,assign,2388-05-06 13:40:53,infiniteressource
17130,c2_52,Appraise_property,complete,2388-05-06 13:47:39,
17131,c2_52,Assess_loan_risk,complete,2388-05-06 14:34:56,
17132,c2_52,Assess_eligibility,assign,2388-05-06 14:34:56,infiniteressource
17133,c2_52,Assess_eligibility,complete,2388-05-06 15:09:32,
17134,c2_52,Reject_application,assign,2388-05-06 15:09:32,infiniteressource
17135,c2_52,Reject_application,complete,2388-05-06 15:16:25,
17136,c2_52,Loan_application_rejected,assign,2388-05-06 15:16:25,
17137,c2_52,Loan_application_rejected,complete,2388-05-06 15:16:25,
17138,c2_89,Loan__application_received,assign,2388-05-10 13:30:00,
17139,c2_89,Loan__application_received,complete,2388-05-10 13:30:00,
17140,c2_89,Check__application__form_completeness,assign,2388-05-10 13:30:00,infiniteressource
17141,c2_89,Check__application__form_completeness,complete,2388-05-10 13:33:54,
17142,c2_89,Appraise_property,assign,2388-05-10 13:33:54,infiniteressource
17143,c2_89,Check_credit_history,assign,2388-05-10 13:33:54,infiniteressource
17144,c2_89,Appraise_property,complete,2388-05-10 13:39:10,
17145,c2_89,Check_credit_history,complete,2388-05-10 13:47:58,
17146,c2_89,Assess_loan_risk,assign,2388-05-10 13:47:58,infiniteressource
17147,c2_89,Assess_loan_risk,complete,2388-05-10 14:19:42,
17148,c2_89,Assess_eligibility,assign,2388-05-10 14:19:42,infiniteressource
17149,c2_89,Assess_eligibility,complete,2388-05-10 14:29:01,
17150,c2_89,Reject_application,assign,2388-05-10 14:29:01,infiniteressource
17151,c2_89,Reject_application,complete,2388-05-10 14:42:54,
17152,c2_89,Loan_application_rejected,assign,2388-05-10 14:42:54,
17153,c2_89,Loan_application_rejected,complete,2388-05-10 14:42:54,
17154,c2_128,Loan__application_received,assign,2388-05-12 17:00:00,
17155,c2_128,Loan__application_received,complete,2388-05-12 17:00:00,
17156,c2_128,Check__application__form_completeness,assign,2388-05-12 17:00:00,infiniteressource
17157,c2_128,Check__application__form_completeness,complete,2388-05-13 09:01:32,
