,id,activity_name
3584,b1_258,Appraise_property
3585,b1_258,Check_credit_history
3587,b1_258,Assess_loan_risk
3590,b1_258,Assess_eligibility
3592,b1_258,Prepare_acceptance_pack
3594,b1_258,Check_if_home_insurance_quote_is_requested
3596,b1_258,Send_acceptance_pack
3598,b1_258,Verify_repayment_agreement
3600,b1_258,Cancel_application
3602,b1_258,Loan__application_canceled
3604,b1_39,Loan__application_received
3606,b1_39,Check__application__form_completeness
3608,b1_39,Appraise_property
3609,b1_39,Check_credit_history
3611,b1_39,Assess_loan_risk
3614,b1_39,Assess_eligibility
3616,b1_39,Reject_application
3618,b1_39,Loan_application_rejected
3620,b1_135,Loan__application_received
3622,b1_135,Check__application__form_completeness
3624,b1_135,Appraise_property
3625,b1_135,Check_credit_history
3627,b1_135,Assess_loan_risk
3630,b1_135,Assess_eligibility
3632,b1_135,Prepare_acceptance_pack
3634,b1_135,Check_if_home_insurance_quote_is_requested
3636,b1_135,Send_home_insurance_quote
3638,b1_135,Verify_repayment_agreement
3640,b1_135,Approve_application
3642,b1_135,Loan__application_approved
3644,b1_290,Loan__application_received
3646,b1_290,Check__application__form_completeness
3648,b1_290,Appraise_property
3649,b1_290,Check_credit_history
3652,b1_290,Assess_loan_risk
3654,b1_290,Assess_eligibility
3656,b1_290,Prepare_acceptance_pack
3658,b1_290,Check_if_home_insurance_quote_is_requested
3660,b1_290,Send_home_insurance_quote
3662,b1_290,Verify_repayment_agreement
3664,b1_290,Approve_application
3666,b1_290,Loan__application_approved
3668,b1_231,Loan__application_received
3670,b1_231,Check__application__form_completeness
3672,b1_231,Appraise_property
3673,b1_231,Check_credit_history
3676,b1_231,Assess_loan_risk
3678,b1_231,Assess_eligibility
3680,b1_231,Reject_application
3682,b1_231,Loan_application_rejected
3684,b1_340,Loan__application_received
3686,b1_340,Check__application__form_completeness
3688,b1_340,Appraise_property
3689,b1_340,Check_credit_history
3692,b1_340,Assess_loan_risk
3694,b1_340,Assess_eligibility
3696,b1_340,Prepare_acceptance_pack
3698,b1_340,Check_if_home_insurance_quote_is_requested
3700,b1_340,Send_home_insurance_quote
3702,b1_340,Verify_repayment_agreement
3704,b1_340,Approve_application
3706,b1_340,Loan__application_approved
3708,b1_307,Loan__application_received
3710,b1_307,Check__application__form_completeness
3712,b1_307,Appraise_property
3713,b1_307,Check_credit_history
3716,b1_307,Assess_loan_risk
3718,b1_307,Assess_eligibility
3720,b1_307,Reject_application
3722,b1_307,Loan_application_rejected
3724,b1_248,Loan__application_received
3726,b1_248,Check__application__form_completeness
3728,b1_248,Appraise_property
3729,b1_248,Check_credit_history
3731,b1_248,Assess_loan_risk
3734,b1_248,Assess_eligibility
3736,b1_248,Prepare_acceptance_pack
3738,b1_248,Check_if_home_insurance_quote_is_requested
3740,b1_248,Send_home_insurance_quote
3742,b1_248,Verify_repayment_agreement
3744,b1_248,Approve_application
3746,b1_248,Loan__application_approved
3748,b1_28,Loan__application_received
3750,b1_28,Check__application__form_completeness
3752,b1_28,Appraise_property
3753,b1_28,Check_credit_history
3756,b1_28,Assess_loan_risk
3758,b1_28,Assess_eligibility
3760,b1_28,Reject_application
3762,b1_28,Loan_application_rejected
3764,b1_49,Loan__application_received
3766,b1_49,Check__application__form_completeness
3768,b1_49,Return_application_back_to_applicant
3770,b1_49,Receive_updated_application
3772,b1_49,Check__application__form_completeness
3774,b1_49,Appraise_property
3775,b1_49,Check_credit_history
3778,b1_49,Assess_loan_risk
3780,b1_49,Assess_eligibility
3782,b1_49,Prepare_acceptance_pack
3784,b1_49,Check_if_home_insurance_quote_is_requested
3786,b1_49,Send_acceptance_pack
3788,b1_49,Verify_repayment_agreement
3790,b1_49,Cancel_application
3792,b1_49,Loan__application_canceled
3794,b1_447,Loan__application_received
3796,b1_447,Check__application__form_completeness
3798,b1_447,Appraise_property
3799,b1_447,Check_credit_history
3801,b1_447,Assess_loan_risk
3804,b1_447,Assess_eligibility
3806,b1_447,Prepare_acceptance_pack
3808,b1_447,Check_if_home_insurance_quote_is_requested
3810,b1_447,Send_home_insurance_quote
3812,b1_447,Verify_repayment_agreement
3814,b1_447,Approve_application
3816,b1_447,Loan__application_approved
3818,b1_167,Loan__application_received
3820,b1_167,Check__application__form_completeness
3822,b1_167,Appraise_property
3823,b1_167,Check_credit_history
3826,b1_167,Assess_loan_risk
3828,b1_167,Assess_eligibility
3830,b1_167,Prepare_acceptance_pack
3832,b1_167,Check_if_home_insurance_quote_is_requested
3834,b1_167,Send_acceptance_pack
3836,b1_167,Verify_repayment_agreement
3838,b1_167,Cancel_application
3840,b1_167,Loan__application_canceled
3842,b1_14,Loan__application_received
3844,b1_14,Check__application__form_completeness
3846,b1_14,Return_application_back_to_applicant
3848,b1_14,Receive_updated_application
3850,b1_14,Check__application__form_completeness
3852,b1_14,Return_application_back_to_applicant
3854,b1_14,Receive_updated_application
3856,b1_14,Check__application__form_completeness
3858,b1_14,Appraise_property
3859,b1_14,Check_credit_history
3862,b1_14,Assess_loan_risk
3864,b1_14,Assess_eligibility
3866,b1_14,Reject_application
3868,b1_14,Loan_application_rejected
3870,b1_41,Loan__application_received
3872,b1_41,Check__application__form_completeness
3874,b1_41,Appraise_property
3875,b1_41,Check_credit_history
3877,b1_41,Assess_loan_risk
3880,b1_41,Assess_eligibility
3882,b1_41,Prepare_acceptance_pack
3884,b1_41,Check_if_home_insurance_quote_is_requested
3886,b1_41,Send_home_insurance_quote
3888,b1_41,Verify_repayment_agreement
3890,b1_41,Cancel_application
3892,b1_41,Loan__application_canceled
3894,b1_464,Loan__application_received
3896,b1_464,Check__application__form_completeness
3898,b1_464,Appraise_property
3899,b1_464,Check_credit_history
3901,b1_464,Assess_loan_risk
3904,b1_464,Assess_eligibility
3906,b1_464,Prepare_acceptance_pack
3908,b1_464,Check_if_home_insurance_quote_is_requested
3910,b1_464,Send_home_insurance_quote
3912,b1_464,Verify_repayment_agreement
3914,b1_464,Cancel_application
3916,b1_464,Loan__application_canceled
3918,b1_449,Loan__application_received
3920,b1_449,Check__application__form_completeness
3922,b1_449,Return_application_back_to_applicant
3924,b1_449,Receive_updated_application
3926,b1_449,Check__application__form_completeness
3928,b1_449,Appraise_property
3929,b1_449,Check_credit_history
3931,b1_449,Assess_loan_risk
3934,b1_449,Assess_eligibility
3936,b1_449,Prepare_acceptance_pack
3938,b1_449,Check_if_home_insurance_quote_is_requested
3940,b1_449,Send_acceptance_pack
3942,b1_449,Verify_repayment_agreement
3944,b1_449,Cancel_application
3946,b1_449,Loan__application_canceled
3948,b1_5,Loan__application_received
3950,b1_5,Check__application__form_completeness
3952,b1_5,Appraise_property
3953,b1_5,Check_credit_history
3955,b1_5,Assess_loan_risk
3958,b1_5,Assess_eligibility
3960,b1_5,Prepare_acceptance_pack
3962,b1_5,Check_if_home_insurance_quote_is_requested
3964,b1_5,Send_home_insurance_quote
3966,b1_5,Verify_repayment_agreement
3968,b1_5,Cancel_application
3970,b1_5,Loan__application_canceled
3972,b1_204,Loan__application_received
3974,b1_204,Check__application__form_completeness
3976,b1_204,Appraise_property
3977,b1_204,Check_credit_history
3980,b1_204,Assess_loan_risk
3982,b1_204,Assess_eligibility
3984,b1_204,Prepare_acceptance_pack
3986,b1_204,Check_if_home_insurance_quote_is_requested
3988,b1_204,Send_acceptance_pack
3990,b1_204,Verify_repayment_agreement
3992,b1_204,Approve_application
3994,b1_204,Loan__application_approved
3996,b1_262,Loan__application_received
3998,b1_262,Check__application__form_completeness
4000,b1_262,Appraise_property
4001,b1_262,Check_credit_history
4004,b1_262,Assess_loan_risk
4006,b1_262,Assess_eligibility
4008,b1_262,Reject_application
4010,b1_262,Loan_application_rejected
4012,b1_489,Loan__application_received
4014,b1_489,Check__application__form_completeness
4016,b1_489,Appraise_property
4017,b1_489,Check_credit_history
4020,b1_489,Assess_loan_risk
4022,b1_489,Assess_eligibility
4024,b1_489,Reject_application
4026,b1_489,Loan_application_rejected
4028,b1_109,Loan__application_received
4030,b1_109,Check__application__form_completeness
4032,b1_109,Appraise_property
4033,b1_109,Check_credit_history
4035,b1_109,Assess_loan_risk
4038,b1_109,Assess_eligibility
4040,b1_109,Reject_application
4042,b1_109,Loan_application_rejected
4044,b1_225,Loan__application_received
4046,b1_225,Check__application__form_completeness
4048,b1_225,Appraise_property
4049,b1_225,Check_credit_history
4051,b1_225,Assess_loan_risk
4054,b1_225,Assess_eligibility
4056,b1_225,Prepare_acceptance_pack
4058,b1_225,Check_if_home_insurance_quote_is_requested
4060,b1_225,Send_acceptance_pack
4062,b1_225,Verify_repayment_agreement
4064,b1_225,Cancel_application
4066,b1_225,Loan__application_canceled
4068,b1_26,Loan__application_received
4070,b1_26,Check__application__form_completeness
4072,b1_26,Appraise_property
4073,b1_26,Check_credit_history
4076,b1_26,Assess_loan_risk
4078,b1_26,Assess_eligibility
4080,b1_26,Prepare_acceptance_pack
4082,b1_26,Check_if_home_insurance_quote_is_requested
4084,b1_26,Send_home_insurance_quote
4086,b1_26,Verify_repayment_agreement
4088,b1_26,Approve_application
4090,b1_26,Loan__application_approved
4092,b1_252,Loan__application_received
4094,b1_252,Check__application__form_completeness
4096,b1_252,Appraise_property
4097,b1_252,Check_credit_history
4100,b1_252,Assess_loan_risk
4102,b1_252,Assess_eligibility
4104,b1_252,Reject_application
4106,b1_252,Loan_application_rejected
4108,b1_131,Loan__application_received
4110,b1_131,Check__application__form_completeness
4112,b1_131,Appraise_property
4113,b1_131,Check_credit_history
4116,b1_131,Assess_loan_risk
4118,b1_131,Assess_eligibility
4120,b1_131,Reject_application
4122,b1_131,Loan_application_rejected
4124,b1_312,Loan__application_received
4126,b1_312,Check__application__form_completeness
4128,b1_312,Appraise_property
4129,b1_312,Check_credit_history
4131,b1_312,Assess_loan_risk
4134,b1_312,Assess_eligibility
4136,b1_312,Reject_application
4138,b1_312,Loan_application_rejected
4140,b1_217,Loan__application_received
4142,b1_217,Check__application__form_completeness
4144,b1_217,Appraise_property
4145,b1_217,Check_credit_history
4148,b1_217,Assess_loan_risk
4150,b1_217,Assess_eligibility
4152,b1_217,Prepare_acceptance_pack
4154,b1_217,Check_if_home_insurance_quote_is_requested
4156,b1_217,Send_home_insurance_quote
4158,b1_217,Verify_repayment_agreement
4160,b1_217,Cancel_application
4162,b1_217,Loan__application_canceled
4164,b1_345,Loan__application_received
4166,b1_345,Check__application__form_completeness
4168,b1_345,Appraise_property
4169,b1_345,Check_credit_history
4171,b1_345,Assess_loan_risk
4174,b1_345,Assess_eligibility
4176,b1_345,Reject_application
4178,b1_345,Loan_application_rejected
4180,b1_156,Loan__application_received
4182,b1_156,Check__application__form_completeness
4184,b1_156,Appraise_property
4185,b1_156,Check_credit_history
4187,b1_156,Assess_loan_risk
4190,b1_156,Assess_eligibility
4192,b1_156,Reject_application
4194,b1_156,Loan_application_rejected
4196,b1_233,Loan__application_received
4198,b1_233,Check__application__form_completeness
4200,b1_233,Return_application_back_to_applicant
4202,b1_233,Receive_updated_application
4204,b1_233,Check__application__form_completeness
4206,b1_233,Appraise_property
4207,b1_233,Check_credit_history
4210,b1_233,Assess_loan_risk
4212,b1_233,Assess_eligibility
4214,b1_233,Reject_application
4216,b1_233,Loan_application_rejected
4218,b1_173,Loan__application_received
4220,b1_173,Check__application__form_completeness
4222,b1_173,Appraise_property
4223,b1_173,Check_credit_history
4225,b1_173,Assess_loan_risk
4228,b1_173,Assess_eligibility
4230,b1_173,Prepare_acceptance_pack
4232,b1_173,Check_if_home_insurance_quote_is_requested
4234,b1_173,Send_home_insurance_quote
4236,b1_173,Verify_repayment_agreement
4238,b1_173,Cancel_application
4240,b1_173,Loan__application_canceled
4242,b1_268,Loan__application_received
4244,b1_268,Check__application__form_completeness
4246,b1_268,Appraise_property
4247,b1_268,Check_credit_history
4250,b1_268,Assess_loan_risk
4252,b1_268,Assess_eligibility
4254,b1_268,Reject_application
4256,b1_268,Loan_application_rejected
4258,b1_391,Loan__application_received
4260,b1_391,Check__application__form_completeness
4262,b1_391,Appraise_property
4263,b1_391,Check_credit_history
4265,b1_391,Assess_loan_risk
4268,b1_391,Assess_eligibility
4270,b1_391,Reject_application
4272,b1_391,Loan_application_rejected
4274,b1_362,Loan__application_received
4276,b1_362,Check__application__form_completeness
4278,b1_362,Appraise_property
4279,b1_362,Check_credit_history
4281,b1_362,Assess_loan_risk
4284,b1_362,Assess_eligibility
4286,b1_362,Prepare_acceptance_pack
4288,b1_362,Check_if_home_insurance_quote_is_requested
4290,b1_362,Send_home_insurance_quote
4292,b1_362,Verify_repayment_agreement
4294,b1_362,Approve_application
4296,b1_362,Loan__application_approved
4298,b1_273,Loan__application_received
4300,b1_273,Check__application__form_completeness
4302,b1_273,Appraise_property
4303,b1_273,Check_credit_history
4305,b1_273,Assess_loan_risk
4308,b1_273,Assess_eligibility
4310,b1_273,Prepare_acceptance_pack
4312,b1_273,Check_if_home_insurance_quote_is_requested
4314,b1_273,Send_acceptance_pack
4316,b1_273,Verify_repayment_agreement
4318,b1_273,Approve_application
4320,b1_273,Loan__application_approved
4322,b1_44,Loan__application_received
4324,b1_44,Check__application__form_completeness
4326,b1_44,Appraise_property
4327,b1_44,Check_credit_history
4330,b1_44,Assess_loan_risk
4332,b1_44,Assess_eligibility
4334,b1_44,Reject_application
4336,b1_44,Loan_application_rejected
4338,b1_487,Loan__application_received
4340,b1_487,Check__application__form_completeness
4342,b1_487,Appraise_property
4343,b1_487,Check_credit_history
4345,b1_487,Assess_loan_risk
4348,b1_487,Assess_eligibility
4350,b1_487,Prepare_acceptance_pack
4352,b1_487,Check_if_home_insurance_quote_is_requested
4354,b1_487,Send_home_insurance_quote
4356,b1_487,Verify_repayment_agreement
4358,b1_487,Cancel_application
4360,b1_487,Loan__application_canceled
4362,b1_64,Loan__application_received
4364,b1_64,Check__application__form_completeness
4366,b1_64,Appraise_property
4367,b1_64,Check_credit_history
4370,b1_64,Assess_loan_risk
4372,b1_64,Assess_eligibility
4374,b1_64,Prepare_acceptance_pack
4376,b1_64,Check_if_home_insurance_quote_is_requested
4378,b1_64,Send_home_insurance_quote
4380,b1_64,Verify_repayment_agreement
4382,b1_64,Approve_application
4384,b1_64,Loan__application_approved
4386,b1_374,Loan__application_received
4388,b1_374,Check__application__form_completeness
4390,b1_374,Appraise_property
4391,b1_374,Check_credit_history
4393,b1_374,Assess_loan_risk
4396,b1_374,Assess_eligibility
4398,b1_374,Reject_application
4400,b1_374,Loan_application_rejected
4402,b1_360,Loan__application_received
4404,b1_360,Check__application__form_completeness
4406,b1_360,Appraise_property
4407,b1_360,Check_credit_history
4410,b1_360,Assess_loan_risk
4412,b1_360,Assess_eligibility
4414,b1_360,Prepare_acceptance_pack
4416,b1_360,Check_if_home_insurance_quote_is_requested
4418,b1_360,Send_acceptance_pack
4420,b1_360,Verify_repayment_agreement
4422,b1_360,Approve_application
4424,b1_360,Loan__application_approved
4426,b1_263,Loan__application_received
4428,b1_263,Check__application__form_completeness
4430,b1_263,Appraise_property
4431,b1_263,Check_credit_history
4434,b1_263,Assess_loan_risk
4436,b1_263,Assess_eligibility
4438,b1_263,Prepare_acceptance_pack
4440,b1_263,Check_if_home_insurance_quote_is_requested
4442,b1_263,Send_acceptance_pack
4444,b1_263,Verify_repayment_agreement
4446,b1_263,Approve_application
4448,b1_263,Loan__application_approved
4450,b1_195,Loan__application_received
4452,b1_195,Check__application__form_completeness
4454,b1_195,Appraise_property
4455,b1_195,Check_credit_history
4457,b1_195,Assess_loan_risk
4460,b1_195,Assess_eligibility
4462,b1_195,Prepare_acceptance_pack
4464,b1_195,Check_if_home_insurance_quote_is_requested
4466,b1_195,Send_acceptance_pack
4468,b1_195,Verify_repayment_agreement
4470,b1_195,Cancel_application
4472,b1_195,Loan__application_canceled
4474,b1_54,Loan__application_received
4476,b1_54,Check__application__form_completeness
4478,b1_54,Appraise_property
4479,b1_54,Check_credit_history
4481,b1_54,Assess_loan_risk
4484,b1_54,Assess_eligibility
4486,b1_54,Prepare_acceptance_pack
4488,b1_54,Check_if_home_insurance_quote_is_requested
4490,b1_54,Send_home_insurance_quote
4492,b1_54,Verify_repayment_agreement
4494,b1_54,Approve_application
4496,b1_54,Loan__application_approved
4498,b1_267,Loan__application_received
4500,b1_267,Check__application__form_completeness
4502,b1_267,Appraise_property
4503,b1_267,Check_credit_history
4505,b1_267,Assess_loan_risk
4508,b1_267,Assess_eligibility
4510,b1_267,Reject_application
4512,b1_267,Loan_application_rejected
4514,b1_126,Loan__application_received
4516,b1_126,Check__application__form_completeness
4518,b1_126,Appraise_property
4519,b1_126,Check_credit_history
4522,b1_126,Assess_loan_risk
4524,b1_126,Assess_eligibility
4526,b1_126,Reject_application
4528,b1_126,Loan_application_rejected
4530,b1_412,Loan__application_received
4532,b1_412,Check__application__form_completeness
4534,b1_412,Appraise_property
4535,b1_412,Check_credit_history
4537,b1_412,Assess_loan_risk
4540,b1_412,Assess_eligibility
4542,b1_412,Reject_application
4544,b1_412,Loan_application_rejected
4546,b1_161,Loan__application_received
4548,b1_161,Check__application__form_completeness
4550,b1_161,Return_application_back_to_applicant
4552,b1_161,Receive_updated_application
4554,b1_161,Check__application__form_completeness
4556,b1_161,Appraise_property
4557,b1_161,Check_credit_history
4559,b1_161,Assess_loan_risk
4562,b1_161,Assess_eligibility
4564,b1_161,Reject_application
4566,b1_161,Loan_application_rejected
4568,b1_218,Loan__application_received
4570,b1_218,Check__application__form_completeness
4572,b1_218,Appraise_property
4573,b1_218,Check_credit_history
4575,b1_218,Assess_loan_risk
4578,b1_218,Assess_eligibility
4580,b1_218,Prepare_acceptance_pack
4582,b1_218,Check_if_home_insurance_quote_is_requested
4584,b1_218,Send_home_insurance_quote
4586,b1_218,Verify_repayment_agreement
4588,b1_218,Cancel_application
4590,b1_218,Loan__application_canceled
4592,b1_321,Loan__application_received
4594,b1_321,Check__application__form_completeness
4596,b1_321,Appraise_property
4597,b1_321,Check_credit_history
4599,b1_321,Assess_loan_risk
4602,b1_321,Assess_eligibility
4604,b1_321,Prepare_acceptance_pack
4606,b1_321,Check_if_home_insurance_quote_is_requested
4608,b1_321,Send_acceptance_pack
4610,b1_321,Verify_repayment_agreement
4612,b1_321,Approve_application
4614,b1_321,Loan__application_approved
4616,b1_386,Loan__application_received
4618,b1_386,Check__application__form_completeness
4620,b1_386,Appraise_property
4621,b1_386,Check_credit_history
4624,b1_386,Assess_loan_risk
4626,b1_386,Assess_eligibility
4628,b1_386,Reject_application
4630,b1_386,Loan_application_rejected
4632,b1_440,Loan__application_received
4634,b1_440,Check__application__form_completeness
4636,b1_440,Appraise_property
4637,b1_440,Check_credit_history
4640,b1_440,Assess_loan_risk
4642,b1_440,Assess_eligibility
4644,b1_440,Prepare_acceptance_pack
4646,b1_440,Check_if_home_insurance_quote_is_requested
4648,b1_440,Send_acceptance_pack
4650,b1_440,Verify_repayment_agreement
4652,b1_440,Cancel_application
4654,b1_440,Loan__application_canceled
4656,b1_308,Loan__application_received
4658,b1_308,Check__application__form_completeness
4660,b1_308,Return_application_back_to_applicant
4662,b1_308,Receive_updated_application
4664,b1_308,Check__application__form_completeness
4666,b1_308,Appraise_property
4667,b1_308,Check_credit_history
4669,b1_308,Assess_loan_risk
4672,b1_308,Assess_eligibility
4674,b1_308,Reject_application
4676,b1_308,Loan_application_rejected
4678,b1_370,Loan__application_received
4680,b1_370,Check__application__form_completeness
4682,b1_370,Appraise_property
4683,b1_370,Check_credit_history
4686,b1_370,Assess_loan_risk
4688,b1_370,Assess_eligibility
4690,b1_370,Prepare_acceptance_pack
4692,b1_370,Check_if_home_insurance_quote_is_requested
4694,b1_370,Send_home_insurance_quote
4696,b1_370,Verify_repayment_agreement
4698,b1_370,Approve_application
4700,b1_370,Loan__application_approved
4702,b1_43,Loan__application_received
4704,b1_43,Check__application__form_completeness
4706,b1_43,Appraise_property
4707,b1_43,Check_credit_history
4710,b1_43,Assess_loan_risk
4712,b1_43,Assess_eligibility
4714,b1_43,Prepare_acceptance_pack
4716,b1_43,Check_if_home_insurance_quote_is_requested
4718,b1_43,Send_acceptance_pack
4720,b1_43,Verify_repayment_agreement
4722,b1_43,Cancel_application
4724,b1_43,Loan__application_canceled
4726,b1_80,Loan__application_received
4728,b1_80,Check__application__form_completeness
4730,b1_80,Appraise_property
4731,b1_80,Check_credit_history
4733,b1_80,Assess_loan_risk
4736,b1_80,Assess_eligibility
4738,b1_80,Reject_application
4740,b1_80,Loan_application_rejected
4742,b1_297,Loan__application_received
4744,b1_297,Check__application__form_completeness
4746,b1_297,Appraise_property
4747,b1_297,Check_credit_history
4750,b1_297,Assess_loan_risk
4752,b1_297,Assess_eligibility
4754,b1_297,Prepare_acceptance_pack
4756,b1_297,Check_if_home_insurance_quote_is_requested
4758,b1_297,Send_acceptance_pack
4760,b1_297,Verify_repayment_agreement
4762,b1_297,Cancel_application
4764,b1_297,Loan__application_canceled
4766,b1_30,Loan__application_received
4768,b1_30,Check__application__form_completeness
4770,b1_30,Appraise_property
4771,b1_30,Check_credit_history
4774,b1_30,Assess_loan_risk
4776,b1_30,Assess_eligibility
4778,b1_30,Prepare_acceptance_pack
4780,b1_30,Check_if_home_insurance_quote_is_requested
4782,b1_30,Send_acceptance_pack
4784,b1_30,Verify_repayment_agreement
4786,b1_30,Cancel_application
4788,b1_30,Loan__application_canceled
4790,b1_336,Loan__application_received
4792,b1_336,Check__application__form_completeness
4794,b1_336,Appraise_property
4795,b1_336,Check_credit_history
4798,b1_336,Assess_loan_risk
4800,b1_336,Assess_eligibility
4802,b1_336,Reject_application
4804,b1_336,Loan_application_rejected
4806,b1_189,Loan__application_received
4808,b1_189,Check__application__form_completeness
4810,b1_189,Appraise_property
4811,b1_189,Check_credit_history
4813,b1_189,Assess_loan_risk
4816,b1_189,Assess_eligibility
4818,b1_189,Prepare_acceptance_pack
4820,b1_189,Check_if_home_insurance_quote_is_requested
4822,b1_189,Send_home_insurance_quote
4824,b1_189,Verify_repayment_agreement
4826,b1_189,Approve_application
4828,b1_189,Loan__application_approved
4830,b1_380,Loan__application_received
4832,b1_380,Check__application__form_completeness
4834,b1_380,Appraise_property
4835,b1_380,Check_credit_history
4838,b1_380,Assess_loan_risk
4840,b1_380,Assess_eligibility
4842,b1_380,Reject_application
4844,b1_380,Loan_application_rejected
4846,b1_32,Loan__application_received
4848,b1_32,Check__application__form_completeness
4850,b1_32,Appraise_property
4851,b1_32,Check_credit_history
4854,b1_32,Assess_loan_risk
4856,b1_32,Assess_eligibility
4858,b1_32,Prepare_acceptance_pack
4860,b1_32,Check_if_home_insurance_quote_is_requested
4862,b1_32,Send_acceptance_pack
4864,b1_32,Verify_repayment_agreement
4866,b1_32,Cancel_application
4868,b1_32,Loan__application_canceled
4870,b1_298,Loan__application_received
4872,b1_298,Check__application__form_completeness
4874,b1_298,Appraise_property
4875,b1_298,Check_credit_history
4877,b1_298,Assess_loan_risk
4880,b1_298,Assess_eligibility
4882,b1_298,Reject_application
4884,b1_298,Loan_application_rejected
4886,b1_31,Loan__application_received
4888,b1_31,Check__application__form_completeness
4890,b1_31,Appraise_property
4891,b1_31,Check_credit_history
4894,b1_31,Assess_loan_risk
4896,b1_31,Assess_eligibility
4898,b1_31,Reject_application
4900,b1_31,Loan_application_rejected
4902,b1_50,Loan__application_received
4904,b1_50,Check__application__form_completeness
4906,b1_50,Return_application_back_to_applicant
4908,b1_50,Receive_updated_application
4910,b1_50,Check__application__form_completeness
4912,b1_50,Appraise_property
4913,b1_50,Check_credit_history
4916,b1_50,Assess_loan_risk
4918,b1_50,Assess_eligibility
4920,b1_50,Prepare_acceptance_pack
4922,b1_50,Check_if_home_insurance_quote_is_requested
4924,b1_50,Send_home_insurance_quote
4926,b1_50,Verify_repayment_agreement
4928,b1_50,Approve_application
4930,b1_50,Loan__application_approved
4932,b1_180,Loan__application_received
4934,b1_180,Check__application__form_completeness
4936,b1_180,Appraise_property
4937,b1_180,Check_credit_history
4939,b1_180,Assess_loan_risk
4942,b1_180,Assess_eligibility
4944,b1_180,Prepare_acceptance_pack
4946,b1_180,Check_if_home_insurance_quote_is_requested
4948,b1_180,Send_home_insurance_quote
4950,b1_180,Verify_repayment_agreement
4952,b1_180,Cancel_application
4954,b1_180,Loan__application_canceled
4956,b1_444,Loan__application_received
4958,b1_444,Check__application__form_completeness
4960,b1_444,Appraise_property
4961,b1_444,Check_credit_history
4964,b1_444,Assess_loan_risk
4966,b1_444,Assess_eligibility
4968,b1_444,Prepare_acceptance_pack
4970,b1_444,Check_if_home_insurance_quote_is_requested
4972,b1_444,Send_acceptance_pack
4974,b1_444,Verify_repayment_agreement
4976,b1_444,Approve_application
4978,b1_444,Loan__application_approved
4980,b1_287,Loan__application_received
4982,b1_287,Check__application__form_completeness
4984,b1_287,Return_application_back_to_applicant
4986,b1_287,Receive_updated_application
4988,b1_287,Check__application__form_completeness
4990,b1_287,Appraise_property
4991,b1_287,Check_credit_history
4993,b1_287,Assess_loan_risk
4996,b1_287,Assess_eligibility
4998,b1_287,Prepare_acceptance_pack
5000,b1_287,Check_if_home_insurance_quote_is_requested
5002,b1_287,Send_home_insurance_quote
5004,b1_287,Verify_repayment_agreement
5006,b1_287,Approve_application
5008,b1_287,Loan__application_approved
5010,b1_423,Loan__application_received
5012,b1_423,Check__application__form_completeness
5014,b1_423,Appraise_property
5015,b1_423,Check_credit_history
5017,b1_423,Assess_loan_risk
5020,b1_423,Assess_eligibility
5022,b1_423,Reject_application
5024,b1_423,Loan_application_rejected
5026,b1_160,Loan__application_received
5028,b1_160,Check__application__form_completeness
5030,b1_160,Appraise_property
5031,b1_160,Check_credit_history
5034,b1_160,Assess_loan_risk
5036,b1_160,Assess_eligibility
5038,b1_160,Prepare_acceptance_pack
5040,b1_160,Check_if_home_insurance_quote_is_requested
5042,b1_160,Send_home_insurance_quote
5044,b1_160,Verify_repayment_agreement
5046,b1_160,Approve_application
5048,b1_160,Loan__application_approved
5050,b1_392,Loan__application_received
5052,b1_392,Check__application__form_completeness
5054,b1_392,Appraise_property
5055,b1_392,Check_credit_history
5058,b1_392,Assess_loan_risk
5060,b1_392,Assess_eligibility
5062,b1_392,Reject_application
5064,b1_392,Loan_application_rejected
5066,b1_157,Loan__application_received
5068,b1_157,Check__application__form_completeness
5070,b1_157,Appraise_property
5071,b1_157,Check_credit_history
5073,b1_157,Assess_loan_risk
5076,b1_157,Assess_eligibility
5078,b1_157,Reject_application
5080,b1_157,Loan_application_rejected
5082,b1_53,Loan__application_received
5084,b1_53,Check__application__form_completeness
5086,b1_53,Appraise_property
5087,b1_53,Check_credit_history
5090,b1_53,Assess_loan_risk
5092,b1_53,Assess_eligibility
5094,b1_53,Reject_application
5096,b1_53,Loan_application_rejected
5098,b1_332,Loan__application_received
5100,b1_332,Check__application__form_completeness
5102,b1_332,Appraise_property
5103,b1_332,Check_credit_history
5106,b1_332,Assess_loan_risk
5108,b1_332,Assess_eligibility
5110,b1_332,Reject_application
5112,b1_332,Loan_application_rejected
5114,b1_114,Loan__application_received
5116,b1_114,Check__application__form_completeness
5118,b1_114,Appraise_property
5119,b1_114,Check_credit_history
5122,b1_114,Assess_loan_risk
5124,b1_114,Assess_eligibility
5126,b1_114,Reject_application
5128,b1_114,Loan_application_rejected
5130,b1_185,Loan__application_received
5132,b1_185,Check__application__form_completeness
5134,b1_185,Appraise_property
5135,b1_185,Check_credit_history
5138,b1_185,Assess_loan_risk
5140,b1_185,Assess_eligibility
5142,b1_185,Reject_application
5144,b1_185,Loan_application_rejected
5146,b1_152,Loan__application_received
5148,b1_152,Check__application__form_completeness
5150,b1_152,Return_application_back_to_applicant
5152,b1_152,Receive_updated_application
5154,b1_152,Check__application__form_completeness
5156,b1_152,Return_application_back_to_applicant
