,id,activity_name
17282,oir1_76,Approve_application
17284,oir1_76,Loan__application_approved
17286,oir1_243,Loan__application_received
17288,oir1_243,Check__application__form_completeness
17290,oir1_243,Added_Activity
17291,oir1_243,Assess_loan_risk
17293,oir1_243,Appraise_property
17295,oir1_243,Check_credit_history
17298,oir1_243,Assess_eligibility
17300,oir1_243,Reject_application
17302,oir1_243,Loan_application_rejected
17304,oir1_148,Loan__application_received
17306,oir1_148,Check__application__form_completeness
17308,oir1_148,Return_application_back_to_applicant
17310,oir1_148,Receive_updated_application
17312,oir1_148,Check__application__form_completeness
17314,oir1_148,Added_Activity
17315,oir1_148,Assess_loan_risk
17317,oir1_148,Appraise_property
17320,oir1_148,Check_credit_history
17322,oir1_148,Assess_eligibility
17324,oir1_148,Reject_application
17326,oir1_148,Loan_application_rejected
17328,oir1_347,Loan__application_received
17330,oir1_347,Check__application__form_completeness
17332,oir1_347,Added_Activity
17333,oir1_347,Assess_loan_risk
17335,oir1_347,Check_credit_history
17338,oir1_347,Appraise_property
17340,oir1_347,Assess_eligibility
17342,oir1_347,Prepare_acceptance_pack
17344,oir1_347,Check_if_home_insurance_quote_is_requested
17346,oir1_347,Send_acceptance_pack
17348,oir1_347,Verify_repayment_agreement
17350,oir1_347,Cancel_application
17352,oir1_347,Loan__application_canceled
17354,oir1_276,Loan__application_received
17356,oir1_276,Check__application__form_completeness
17358,oir1_276,Added_Activity
17359,oir1_276,Assess_loan_risk
17361,oir1_276,Check_credit_history
17363,oir1_276,Appraise_property
17366,oir1_276,Assess_eligibility
17368,oir1_276,Reject_application
17370,oir1_276,Loan_application_rejected
17372,oir1_330,Loan__application_received
17374,oir1_330,Check__application__form_completeness
17376,oir1_330,Added_Activity
17377,oir1_330,Assess_loan_risk
17379,oir1_330,Check_credit_history
17382,oir1_330,Appraise_property
17384,oir1_330,Assess_eligibility
17386,oir1_330,Reject_application
17388,oir1_330,Loan_application_rejected
17390,oir1_200,Loan__application_received
17392,oir1_200,Check__application__form_completeness
17394,oir1_200,Return_application_back_to_applicant
17396,oir1_200,Receive_updated_application
17398,oir1_200,Check__application__form_completeness
17400,oir1_200,Added_Activity
17401,oir1_200,Assess_loan_risk
17403,oir1_200,Appraise_property
17406,oir1_200,Check_credit_history
17408,oir1_200,Assess_eligibility
17410,oir1_200,Reject_application
17412,oir1_200,Loan_application_rejected
17414,oir1_452,Loan__application_received
17416,oir1_452,Check__application__form_completeness
17418,oir1_452,Added_Activity
17419,oir1_452,Assess_loan_risk
17421,oir1_452,Appraise_property
17424,oir1_452,Check_credit_history
17426,oir1_452,Assess_eligibility
17428,oir1_452,Prepare_acceptance_pack
17430,oir1_452,Check_if_home_insurance_quote_is_requested
17432,oir1_452,Send_acceptance_pack
17434,oir1_452,Verify_repayment_agreement
17436,oir1_452,Approve_application
17438,oir1_452,Loan__application_approved
17440,oir1_122,Loan__application_received
17442,oir1_122,Check__application__form_completeness
17444,oir1_122,Added_Activity
17445,oir1_122,Assess_loan_risk
17447,oir1_122,Appraise_property
17450,oir1_122,Check_credit_history
17452,oir1_122,Assess_eligibility
17454,oir1_122,Reject_application
17456,oir1_122,Loan_application_rejected
17458,oir1_72,Loan__application_received
17460,oir1_72,Check__application__form_completeness
17462,oir1_72,Added_Activity
17463,oir1_72,Assess_loan_risk
17465,oir1_72,Appraise_property
17468,oir1_72,Check_credit_history
17470,oir1_72,Assess_eligibility
17472,oir1_72,Prepare_acceptance_pack
17474,oir1_72,Check_if_home_insurance_quote_is_requested
17476,oir1_72,Send_acceptance_pack
17478,oir1_72,Verify_repayment_agreement
17480,oir1_72,Approve_application
17482,oir1_72,Loan__application_approved
17484,oir1_356,Loan__application_received
17486,oir1_356,Check__application__form_completeness
17488,oir1_356,Added_Activity
17489,oir1_356,Assess_loan_risk
17491,oir1_356,Appraise_property
17494,oir1_356,Check_credit_history
17496,oir1_356,Assess_eligibility
17498,oir1_356,Prepare_acceptance_pack
17500,oir1_356,Check_if_home_insurance_quote_is_requested
17502,oir1_356,Send_home_insurance_quote
17504,oir1_356,Verify_repayment_agreement
17506,oir1_356,Approve_application
17508,oir1_356,Loan__application_approved
17510,oir1_457,Loan__application_received
17512,oir1_457,Check__application__form_completeness
17514,oir1_457,Added_Activity
17515,oir1_457,Assess_loan_risk
17517,oir1_457,Check_credit_history
17520,oir1_457,Appraise_property
17522,oir1_457,Assess_eligibility
17524,oir1_457,Reject_application
17526,oir1_457,Loan_application_rejected
17528,oir1_274,Loan__application_received
17530,oir1_274,Check__application__form_completeness
17532,oir1_274,Added_Activity
17533,oir1_274,Assess_loan_risk
17535,oir1_274,Appraise_property
17538,oir1_274,Check_credit_history
17540,oir1_274,Assess_eligibility
17542,oir1_274,Reject_application
17544,oir1_274,Loan_application_rejected
17546,oir1_382,Loan__application_received
17548,oir1_382,Check__application__form_completeness
17550,oir1_382,Added_Activity
17551,oir1_382,Assess_loan_risk
17553,oir1_382,Appraise_property
17555,oir1_382,Check_credit_history
17558,oir1_382,Assess_eligibility
17560,oir1_382,Prepare_acceptance_pack
17562,oir1_382,Check_if_home_insurance_quote_is_requested
17564,oir1_382,Send_acceptance_pack
17566,oir1_382,Verify_repayment_agreement
17568,oir1_382,Approve_application
17570,oir1_382,Loan__application_approved
17572,oir1_299,Loan__application_received
17574,oir1_299,Check__application__form_completeness
17576,oir1_299,Added_Activity
17577,oir1_299,Assess_loan_risk
17579,oir1_299,Check_credit_history
17582,oir1_299,Appraise_property
17584,oir1_299,Assess_eligibility
17586,oir1_299,Reject_application
17588,oir1_299,Loan_application_rejected
17590,oir1_13,Loan__application_received
17592,oir1_13,Check__application__form_completeness
17594,oir1_13,Added_Activity
17595,oir1_13,Assess_loan_risk
17597,oir1_13,Appraise_property
17600,oir1_13,Check_credit_history
17602,oir1_13,Assess_eligibility
17604,oir1_13,Reject_application
17606,oir1_13,Loan_application_rejected
17608,oir1_235,Loan__application_received
17610,oir1_235,Check__application__form_completeness
17612,oir1_235,Added_Activity
17613,oir1_235,Assess_loan_risk
17615,oir1_235,Appraise_property
17617,oir1_235,Check_credit_history
17620,oir1_235,Assess_eligibility
17622,oir1_235,Prepare_acceptance_pack
17624,oir1_235,Check_if_home_insurance_quote_is_requested
17626,oir1_235,Send_acceptance_pack
17628,oir1_235,Verify_repayment_agreement
17630,oir1_235,Cancel_application
17632,oir1_235,Loan__application_canceled
17634,oir1_477,Loan__application_received
17636,oir1_477,Check__application__form_completeness
17638,oir1_477,Added_Activity
17639,oir1_477,Assess_loan_risk
17641,oir1_477,Appraise_property
17644,oir1_477,Check_credit_history
17646,oir1_477,Added_Activity
17647,oir1_477,Assess_loan_risk
17649,oir1_477,Appraise_property
17651,oir1_477,Check_credit_history
17654,oir1_477,Assess_eligibility
17656,oir1_477,Reject_application
17658,oir1_477,Loan_application_rejected
17660,oir1_473,Loan__application_received
17662,oir1_473,Check__application__form_completeness
17664,oir1_473,Added_Activity
17665,oir1_473,Assess_loan_risk
17667,oir1_473,Appraise_property
17669,oir1_473,Check_credit_history
17672,oir1_473,Assess_eligibility
17674,oir1_473,Reject_application
17676,oir1_473,Loan_application_rejected
17678,oir1_199,Loan__application_received
17680,oir1_199,Check__application__form_completeness
17682,oir1_199,Added_Activity
17683,oir1_199,Assess_loan_risk
17685,oir1_199,Appraise_property
17687,oir1_199,Check_credit_history
17690,oir1_199,Assess_eligibility
17692,oir1_199,Reject_application
17694,oir1_199,Loan_application_rejected
17696,oir1_257,Loan__application_received
17698,oir1_257,Check__application__form_completeness
17700,oir1_257,Added_Activity
17701,oir1_257,Assess_loan_risk
17703,oir1_257,Appraise_property
17706,oir1_257,Check_credit_history
17708,oir1_257,Assess_eligibility
17710,oir1_257,Reject_application
17712,oir1_257,Loan_application_rejected
17714,oir1_128,Loan__application_received
17716,oir1_128,Check__application__form_completeness
17718,oir1_128,Added_Activity
17719,oir1_128,Assess_loan_risk
17721,oir1_128,Check_credit_history
17723,oir1_128,Appraise_property
17726,oir1_128,Assess_eligibility
17728,oir1_128,Prepare_acceptance_pack
17730,oir1_128,Check_if_home_insurance_quote_is_requested
17732,oir1_128,Send_acceptance_pack
17734,oir1_128,Verify_repayment_agreement
17736,oir1_128,Cancel_application
17738,oir1_128,Loan__application_canceled
17740,oir1_169,Loan__application_received
17742,oir1_169,Check__application__form_completeness
17744,oir1_169,Added_Activity
17745,oir1_169,Assess_loan_risk
17747,oir1_169,Appraise_property
17749,oir1_169,Check_credit_history
17752,oir1_169,Assess_eligibility
17754,oir1_169,Prepare_acceptance_pack
17756,oir1_169,Check_if_home_insurance_quote_is_requested
17758,oir1_169,Send_acceptance_pack
17760,oir1_169,Verify_repayment_agreement
17762,oir1_169,Approve_application
17764,oir1_169,Loan__application_approved
17766,oir1_25,Loan__application_received
17768,oir1_25,Check__application__form_completeness
17770,oir1_25,Added_Activity
17771,oir1_25,Assess_loan_risk
17773,oir1_25,Check_credit_history
17776,oir1_25,Appraise_property
17778,oir1_25,Assess_eligibility
17780,oir1_25,Prepare_acceptance_pack
17782,oir1_25,Check_if_home_insurance_quote_is_requested
17784,oir1_25,Send_home_insurance_quote
17786,oir1_25,Verify_repayment_agreement
17788,oir1_25,Cancel_application
17790,oir1_25,Loan__application_canceled
17792,oir1_240,Loan__application_received
17794,oir1_240,Check__application__form_completeness
17796,oir1_240,Added_Activity
17797,oir1_240,Assess_loan_risk
17799,oir1_240,Check_credit_history
17801,oir1_240,Appraise_property
17804,oir1_240,Assess_eligibility
17806,oir1_240,Reject_application
17808,oir1_240,Loan_application_rejected
17810,oir1_4,Loan__application_received
17812,oir1_4,Check__application__form_completeness
17814,oir1_4,Added_Activity
17815,oir1_4,Assess_loan_risk
17817,oir1_4,Appraise_property
17820,oir1_4,Check_credit_history
17822,oir1_4,Assess_eligibility
17824,oir1_4,Reject_application
17826,oir1_4,Loan_application_rejected
17828,oir1_226,Loan__application_received
17830,oir1_226,Check__application__form_completeness
17832,oir1_226,Added_Activity
17833,oir1_226,Assess_loan_risk
17835,oir1_226,Appraise_property
17837,oir1_226,Check_credit_history
17840,oir1_226,Assess_eligibility
17842,oir1_226,Prepare_acceptance_pack
17844,oir1_226,Check_if_home_insurance_quote_is_requested
17846,oir1_226,Send_acceptance_pack
17848,oir1_226,Verify_repayment_agreement
17850,oir1_226,Cancel_application
17852,oir1_226,Loan__application_canceled
17854,oir1_259,Loan__application_received
17856,oir1_259,Check__application__form_completeness
17858,oir1_259,Added_Activity
17859,oir1_259,Assess_loan_risk
17861,oir1_259,Appraise_property
17863,oir1_259,Check_credit_history
17866,oir1_259,Assess_eligibility
17868,oir1_259,Prepare_acceptance_pack
17870,oir1_259,Check_if_home_insurance_quote_is_requested
17872,oir1_259,Send_home_insurance_quote
17874,oir1_259,Verify_repayment_agreement
17876,oir1_259,Cancel_application
17878,oir1_259,Loan__application_canceled
17880,oir1_355,Loan__application_received
17882,oir1_355,Check__application__form_completeness
17884,oir1_355,Added_Activity
17885,oir1_355,Assess_loan_risk
17887,oir1_355,Check_credit_history
17889,oir1_355,Appraise_property
17892,oir1_355,Added_Activity
17893,oir1_355,Assess_loan_risk
17895,oir1_355,Check_credit_history
17897,oir1_355,Appraise_property
17900,oir1_355,Assess_eligibility
17902,oir1_355,Prepare_acceptance_pack
17904,oir1_355,Check_if_home_insurance_quote_is_requested
17906,oir1_355,Send_home_insurance_quote
17908,oir1_355,Verify_repayment_agreement
17910,oir1_355,Cancel_application
17912,oir1_355,Loan__application_canceled
17914,oir1_364,Loan__application_received
17916,oir1_364,Check__application__form_completeness
17918,oir1_364,Added_Activity
17919,oir1_364,Assess_loan_risk
17921,oir1_364,Appraise_property
17924,oir1_364,Check_credit_history
17926,oir1_364,Assess_eligibility
17928,oir1_364,Prepare_acceptance_pack
17930,oir1_364,Check_if_home_insurance_quote_is_requested
17932,oir1_364,Send_home_insurance_quote
17934,oir1_364,Verify_repayment_agreement
17936,oir1_364,Cancel_application
17938,oir1_364,Loan__application_canceled
17940,oir1_331,Loan__application_received
17942,oir1_331,Check__application__form_completeness
17944,oir1_331,Added_Activity
17945,oir1_331,Assess_loan_risk
17947,oir1_331,Check_credit_history
17950,oir1_331,Appraise_property
17952,oir1_331,Added_Activity
17953,oir1_331,Assess_loan_risk
17955,oir1_331,Appraise_property
17957,oir1_331,Check_credit_history
17960,oir1_331,Assess_eligibility
17962,oir1_331,Prepare_acceptance_pack
17964,oir1_331,Check_if_home_insurance_quote_is_requested
17966,oir1_331,Send_home_insurance_quote
17968,oir1_331,Verify_repayment_agreement
17970,oir1_331,Approve_application
17972,oir1_331,Loan__application_approved
17974,oir1_193,Loan__application_received
17976,oir1_193,Check__application__form_completeness
17978,oir1_193,Added_Activity
17979,oir1_193,Assess_loan_risk
17981,oir1_193,Appraise_property
17984,oir1_193,Check_credit_history
17986,oir1_193,Assess_eligibility
17988,oir1_193,Prepare_acceptance_pack
17990,oir1_193,Check_if_home_insurance_quote_is_requested
17992,oir1_193,Send_home_insurance_quote
17994,oir1_193,Verify_repayment_agreement
17996,oir1_193,Cancel_application
17998,oir1_193,Loan__application_canceled
18000,oir1_277,Loan__application_received
18002,oir1_277,Check__application__form_completeness
18004,oir1_277,Added_Activity
18005,oir1_277,Assess_loan_risk
18007,oir1_277,Check_credit_history
18009,oir1_277,Appraise_property
18012,oir1_277,Assess_eligibility
18014,oir1_277,Prepare_acceptance_pack
18016,oir1_277,Check_if_home_insurance_quote_is_requested
18018,oir1_277,Send_home_insurance_quote
18020,oir1_277,Verify_repayment_agreement
18022,oir1_277,Cancel_application
18024,oir1_277,Loan__application_canceled
18026,oir1_432,Loan__application_received
18028,oir1_432,Check__application__form_completeness
18030,oir1_432,Added_Activity
18031,oir1_432,Assess_loan_risk
18033,oir1_432,Appraise_property
18036,oir1_432,Check_credit_history
18038,oir1_432,Assess_eligibility
18040,oir1_432,Prepare_acceptance_pack
18042,oir1_432,Check_if_home_insurance_quote_is_requested
18044,oir1_432,Send_acceptance_pack
18046,oir1_432,Verify_repayment_agreement
18048,oir1_432,Cancel_application
18050,oir1_432,Loan__application_canceled
18052,oir1_358,Loan__application_received
18054,oir1_358,Check__application__form_completeness
18056,oir1_358,Added_Activity
18057,oir1_358,Assess_loan_risk
18059,oir1_358,Check_credit_history
18062,oir1_358,Appraise_property
18064,oir1_358,Assess_eligibility
18066,oir1_358,Prepare_acceptance_pack
18068,oir1_358,Check_if_home_insurance_quote_is_requested
18070,oir1_358,Send_home_insurance_quote
18072,oir1_358,Verify_repayment_agreement
18074,oir1_358,Cancel_application
18076,oir1_358,Loan__application_canceled
18078,oir1_186,Loan__application_received
18080,oir1_186,Check__application__form_completeness
18082,oir1_186,Added_Activity
18083,oir1_186,Assess_loan_risk
18085,oir1_186,Check_credit_history
18088,oir1_186,Appraise_property
18090,oir1_186,Assess_eligibility
18092,oir1_186,Prepare_acceptance_pack
18094,oir1_186,Check_if_home_insurance_quote_is_requested
18096,oir1_186,Send_acceptance_pack
18098,oir1_186,Verify_repayment_agreement
18100,oir1_186,Approve_application
18102,oir1_186,Loan__application_approved
18104,oir1_212,Loan__application_received
18106,oir1_212,Check__application__form_completeness
18108,oir1_212,Added_Activity
18109,oir1_212,Assess_loan_risk
18111,oir1_212,Check_credit_history
18113,oir1_212,Appraise_property
18116,oir1_212,Added_Activity
18117,oir1_212,Assess_loan_risk
18119,oir1_212,Check_credit_history
18122,oir1_212,Appraise_property
18124,oir1_212,Assess_eligibility
18126,oir1_212,Prepare_acceptance_pack
18128,oir1_212,Check_if_home_insurance_quote_is_requested
18130,oir1_212,Send_home_insurance_quote
18132,oir1_212,Verify_repayment_agreement
18134,oir1_212,Cancel_application
18136,oir1_212,Loan__application_canceled
18138,oir1_300,Loan__application_received
18140,oir1_300,Check__application__form_completeness
18142,oir1_300,Added_Activity
18143,oir1_300,Assess_loan_risk
18145,oir1_300,Check_credit_history
18147,oir1_300,Appraise_property
18150,oir1_300,Assess_eligibility
18152,oir1_300,Reject_application
18154,oir1_300,Loan_application_rejected
18156,oir1_482,Loan__application_received
18158,oir1_482,Check__application__form_completeness
18160,oir1_482,Added_Activity
18161,oir1_482,Assess_loan_risk
18163,oir1_482,Check_credit_history
18166,oir1_482,Appraise_property
18168,oir1_482,Assess_eligibility
18170,oir1_482,Reject_application
18172,oir1_482,Loan_application_rejected
18174,oir1_271,Loan__application_received
18176,oir1_271,Check__application__form_completeness
18178,oir1_271,Added_Activity
18179,oir1_271,Assess_loan_risk
18181,oir1_271,Appraise_property
18184,oir1_271,Check_credit_history
18186,oir1_271,Assess_eligibility
18188,oir1_271,Reject_application
18190,oir1_271,Loan_application_rejected
18192,oir1_320,Loan__application_received
18194,oir1_320,Check__application__form_completeness
18196,oir1_320,Added_Activity
18197,oir1_320,Assess_loan_risk
18199,oir1_320,Check_credit_history
18201,oir1_320,Appraise_property
18204,oir1_320,Assess_eligibility
18206,oir1_320,Reject_application
18208,oir1_320,Loan_application_rejected
18210,oir1_118,Loan__application_received
18212,oir1_118,Check__application__form_completeness
18214,oir1_118,Return_application_back_to_applicant
18216,oir1_118,Receive_updated_application
18218,oir1_118,Check__application__form_completeness
18220,oir1_118,Added_Activity
18221,oir1_118,Assess_loan_risk
18223,oir1_118,Appraise_property
18225,oir1_118,Check_credit_history
18228,oir1_118,Assess_eligibility
18230,oir1_118,Reject_application
18232,oir1_118,Loan_application_rejected
18234,oir1_495,Loan__application_received
18236,oir1_495,Check__application__form_completeness
18238,oir1_495,Added_Activity
18239,oir1_495,Assess_loan_risk
18241,oir1_495,Appraise_property
18244,oir1_495,Check_credit_history
18246,oir1_495,Assess_eligibility
18248,oir1_495,Reject_application
18250,oir1_495,Loan_application_rejected
18252,oir1_448,Loan__application_received
18254,oir1_448,Check__application__form_completeness
18256,oir1_448,Added_Activity
18257,oir1_448,Assess_loan_risk
18259,oir1_448,Appraise_property
18262,oir1_448,Check_credit_history
18264,oir1_448,Assess_eligibility
18266,oir1_448,Prepare_acceptance_pack
18268,oir1_448,Check_if_home_insurance_quote_is_requested
18270,oir1_448,Send_acceptance_pack
18272,oir1_448,Verify_repayment_agreement
18274,oir1_448,Cancel_application
18276,oir1_448,Loan__application_canceled
18278,oir1_224,Loan__application_received
18280,oir1_224,Check__application__form_completeness
18282,oir1_224,Added_Activity
18283,oir1_224,Assess_loan_risk
18285,oir1_224,Check_credit_history
18288,oir1_224,Appraise_property
18290,oir1_224,Assess_eligibility
18292,oir1_224,Reject_application
18294,oir1_224,Loan_application_rejected
18296,oir1_385,Loan__application_received
18298,oir1_385,Check__application__form_completeness
18300,oir1_385,Added_Activity
18301,oir1_385,Assess_loan_risk
18303,oir1_385,Check_credit_history
18305,oir1_385,Appraise_property
18308,oir1_385,Assess_eligibility
18310,oir1_385,Reject_application
18312,oir1_385,Loan_application_rejected
18314,oir1_337,Loan__application_received
18316,oir1_337,Check__application__form_completeness
18318,oir1_337,Added_Activity
18319,oir1_337,Assess_loan_risk
18321,oir1_337,Check_credit_history
18323,oir1_337,Appraise_property
18326,oir1_337,Assess_eligibility
18328,oir1_337,Reject_application
18330,oir1_337,Loan_application_rejected
18332,oir1_389,Loan__application_received
18334,oir1_389,Check__application__form_completeness
18336,oir1_389,Added_Activity
18337,oir1_389,Assess_loan_risk
18339,oir1_389,Appraise_property
18341,oir1_389,Check_credit_history
18344,oir1_389,Assess_eligibility
18346,oir1_389,Prepare_acceptance_pack
18348,oir1_389,Check_if_home_insurance_quote_is_requested
18350,oir1_389,Send_acceptance_pack
18352,oir1_389,Verify_repayment_agreement
18354,oir1_389,Approve_application
18356,oir1_389,Loan__application_approved
18358,oir1_66,Loan__application_received
18360,oir1_66,Check__application__form_completeness
18362,oir1_66,Added_Activity
18363,oir1_66,Assess_loan_risk
18365,oir1_66,Check_credit_history
18368,oir1_66,Appraise_property
18370,oir1_66,Assess_eligibility
18372,oir1_66,Prepare_acceptance_pack
18374,oir1_66,Check_if_home_insurance_quote_is_requested
18376,oir1_66,Send_home_insurance_quote
18378,oir1_66,Verify_repayment_agreement
18380,oir1_66,Approve_application
18382,oir1_66,Loan__application_approved
18384,oir1_236,Loan__application_received
18386,oir1_236,Check__application__form_completeness
18388,oir1_236,Added_Activity
18389,oir1_236,Assess_loan_risk
18391,oir1_236,Appraise_property
18394,oir1_236,Check_credit_history
18396,oir1_236,Assess_eligibility
18398,oir1_236,Prepare_acceptance_pack
18400,oir1_236,Check_if_home_insurance_quote_is_requested
18402,oir1_236,Send_home_insurance_quote
18404,oir1_236,Verify_repayment_agreement
18406,oir1_236,Cancel_application
18408,oir1_236,Loan__application_canceled
18410,oir1_335,Loan__application_received
18412,oir1_335,Check__application__form_completeness
18414,oir1_335,Added_Activity
18415,oir1_335,Assess_loan_risk
18417,oir1_335,Appraise_property
18419,oir1_335,Check_credit_history
18422,oir1_335,Assess_eligibility
18424,oir1_335,Prepare_acceptance_pack
18426,oir1_335,Check_if_home_insurance_quote_is_requested
18428,oir1_335,Send_acceptance_pack
18430,oir1_335,Verify_repayment_agreement
18432,oir1_335,Approve_application
18434,oir1_335,Loan__application_approved
18436,oir1_352,Loan__application_received
18438,oir1_352,Check__application__form_completeness
18440,oir1_352,Added_Activity
18441,oir1_352,Assess_loan_risk
18443,oir1_352,Appraise_property
18445,oir1_352,Check_credit_history
18448,oir1_352,Assess_eligibility
18450,oir1_352,Prepare_acceptance_pack
18452,oir1_352,Check_if_home_insurance_quote_is_requested
18454,oir1_352,Send_acceptance_pack
18456,oir1_352,Verify_repayment_agreement
18458,oir1_352,Approve_application
18460,oir1_352,Loan__application_approved
18462,oir1_368,Loan__application_received
18464,oir1_368,Check__application__form_completeness
18466,oir1_368,Added_Activity
18467,oir1_368,Assess_loan_risk
18469,oir1_368,Appraise_property
18471,oir1_368,Check_credit_history
18474,oir1_368,Assess_eligibility
18476,oir1_368,Prepare_acceptance_pack
18478,oir1_368,Check_if_home_insurance_quote_is_requested
18480,oir1_368,Send_home_insurance_quote
18482,oir1_368,Verify_repayment_agreement
18484,oir1_368,Cancel_application
18486,oir1_368,Loan__application_canceled
18488,oir1_260,Loan__application_received
18490,oir1_260,Check__application__form_completeness
18492,oir1_260,Added_Activity
18493,oir1_260,Assess_loan_risk
18495,oir1_260,Appraise_property
18497,oir1_260,Check_credit_history
18500,oir1_260,Assess_eligibility
18502,oir1_260,Reject_application
18504,oir1_260,Loan_application_rejected
18506,oir1_433,Loan__application_received
18508,oir1_433,Check__application__form_completeness
18510,oir1_433,Added_Activity
18511,oir1_433,Assess_loan_risk
18513,oir1_433,Appraise_property
18516,oir1_433,Check_credit_history
18518,oir1_433,Assess_eligibility
18520,oir1_433,Reject_application
18522,oir1_433,Loan_application_rejected
18524,oir1_415,Loan__application_received
18526,oir1_415,Check__application__form_completeness
18528,oir1_415,Added_Activity
18529,oir1_415,Assess_loan_risk
18531,oir1_415,Appraise_property
18534,oir1_415,Check_credit_history
18536,oir1_415,Added_Activity
18537,oir1_415,Assess_loan_risk
18539,oir1_415,Check_credit_history
18541,oir1_415,Appraise_property
18544,oir1_415,Assess_eligibility
18546,oir1_415,Reject_application
18548,oir1_415,Loan_application_rejected
18550,oir1_318,Loan__application_received
18552,oir1_318,Check__application__form_completeness
18554,oir1_318,Added_Activity
18555,oir1_318,Assess_loan_risk
18557,oir1_318,Appraise_property
18560,oir1_318,Check_credit_history
18562,oir1_318,Assess_eligibility
18564,oir1_318,Prepare_acceptance_pack
18566,oir1_318,Check_if_home_insurance_quote_is_requested
18568,oir1_318,Send_home_insurance_quote
18570,oir1_318,Verify_repayment_agreement
18572,oir1_318,Approve_application
18574,oir1_318,Loan__application_approved
18576,oir1_359,Loan__application_received
18578,oir1_359,Check__application__form_completeness
18580,oir1_359,Added_Activity
18581,oir1_359,Assess_loan_risk
18583,oir1_359,Check_credit_history
18586,oir1_359,Appraise_property
18588,oir1_359,Assess_eligibility
18590,oir1_359,Reject_application
18592,oir1_359,Loan_application_rejected
18594,oir1_397,Loan__application_received
18596,oir1_397,Check__application__form_completeness
18598,oir1_397,Added_Activity
18599,oir1_397,Assess_loan_risk
18601,oir1_397,Check_credit_history
18604,oir1_397,Appraise_property
18606,oir1_397,Assess_eligibility
18608,oir1_397,Prepare_acceptance_pack
18610,oir1_397,Check_if_home_insurance_quote_is_requested
18612,oir1_397,Send_home_insurance_quote
18614,oir1_397,Verify_repayment_agreement
18616,oir1_397,Cancel_application
18618,oir1_397,Loan__application_canceled
18620,oir1_241,Loan__application_received
18622,oir1_241,Check__application__form_completeness
18624,oir1_241,Added_Activity
18625,oir1_241,Assess_loan_risk
18627,oir1_241,Check_credit_history
18629,oir1_241,Appraise_property
18632,oir1_241,Assess_eligibility
18634,oir1_241,Prepare_acceptance_pack
18636,oir1_241,Check_if_home_insurance_quote_is_requested
18638,oir1_241,Send_home_insurance_quote
18640,oir1_241,Verify_repayment_agreement
18642,oir1_241,Approve_application
18644,oir1_241,Loan__application_approved
18646,oir1_106,Loan__application_received
18648,oir1_106,Check__application__form_completeness
18650,oir1_106,Added_Activity
18651,oir1_106,Assess_loan_risk
18653,oir1_106,Check_credit_history
18656,oir1_106,Appraise_property
18658,oir1_106,Assess_eligibility
18660,oir1_106,Reject_application
18662,oir1_106,Loan_application_rejected
18664,oir1_245,Loan__application_received
18666,oir1_245,Check__application__form_completeness
18668,oir1_245,Added_Activity
18669,oir1_245,Assess_loan_risk
18671,oir1_245,Appraise_property
18673,oir1_245,Check_credit_history
18676,oir1_245,Assess_eligibility
18678,oir1_245,Prepare_acceptance_pack
18680,oir1_245,Check_if_home_insurance_quote_is_requested
18682,oir1_245,Send_home_insurance_quote
18684,oir1_245,Verify_repayment_agreement
18686,oir1_245,Approve_application
18688,oir1_245,Loan__application_approved
18690,oir1_402,Loan__application_received
18692,oir1_402,Check__application__form_completeness
18694,oir1_402,Added_Activity
18695,oir1_402,Assess_loan_risk
18697,oir1_402,Check_credit_history
18699,oir1_402,Appraise_property
18702,oir1_402,Assess_eligibility
18704,oir1_402,Prepare_acceptance_pack
18706,oir1_402,Check_if_home_insurance_quote_is_requested
18708,oir1_402,Send_acceptance_pack
18710,oir1_402,Verify_repayment_agreement
18712,oir1_402,Cancel_application
18714,oir1_402,Loan__application_canceled
18716,oir1_112,Loan__application_received
18718,oir1_112,Check__application__form_completeness
18720,oir1_112,Added_Activity
18721,oir1_112,Assess_loan_risk
18723,oir1_112,Check_credit_history
18726,oir1_112,Appraise_property
18728,oir1_112,Assess_eligibility
18730,oir1_112,Reject_application
18732,oir1_112,Loan_application_rejected
18734,oir1_155,Loan__application_received
18736,oir1_155,Check__application__form_completeness
18738,oir1_155,Added_Activity
18739,oir1_155,Assess_loan_risk
18741,oir1_155,Check_credit_history
18744,oir1_155,Appraise_property
18746,oir1_155,Assess_eligibility
18748,oir1_155,Reject_application
18750,oir1_155,Loan_application_rejected
18752,oir1_396,Loan__application_received
18754,oir1_396,Check__application__form_completeness
18756,oir1_396,Added_Activity
18757,oir1_396,Assess_loan_risk
18759,oir1_396,Appraise_property
18762,oir1_396,Check_credit_history
18764,oir1_396,Assess_eligibility
18766,oir1_396,Reject_application
18768,oir1_396,Loan_application_rejected
18770,oir1_317,Loan__application_received
18772,oir1_317,Check__application__form_completeness
18774,oir1_317,Added_Activity
18775,oir1_317,Assess_loan_risk
18777,oir1_317,Check_credit_history
18780,oir1_317,Appraise_property
18782,oir1_317,Assess_eligibility
18784,oir1_317,Reject_application
18786,oir1_317,Loan_application_rejected
18788,oir1_237,Loan__application_received
18790,oir1_237,Check__application__form_completeness
18792,oir1_237,Added_Activity
18793,oir1_237,Assess_loan_risk
18795,oir1_237,Check_credit_history
18798,oir1_237,Appraise_property
18800,oir1_237,Assess_eligibility
