,id,activity_name
24440,b2_348,Check_if_home_insurance_quote_is_requested
24442,b2_348,Send_acceptance_pack
24444,b2_348,Verify_repayment_agreement
24446,b2_348,Approve_application
24448,b2_348,Loan__application_approved
24450,b2_168,Loan__application_received
24452,b2_168,Check__application__form_completeness
24454,b2_168,Appraise_property
24455,b2_168,Check_credit_history
24457,b2_168,Assess_loan_risk
24460,b2_168,Assess_eligibility
24462,b2_168,Reject_application
24464,b2_168,Loan_application_rejected
24466,b2_68,Loan__application_received
24468,b2_68,Check__application__form_completeness
24470,b2_68,Appraise_property
24471,b2_68,Check_credit_history
24473,b2_68,Assess_loan_risk
24476,b2_68,Assess_eligibility
24478,b2_68,Reject_application
24480,b2_68,Loan_application_rejected
24482,b2_269,Loan__application_received
24484,b2_269,Check__application__form_completeness
24486,b2_269,Appraise_property
24487,b2_269,Check_credit_history
24489,b2_269,Assess_loan_risk
24492,b2_269,Assess_eligibility
24494,b2_269,Reject_application
24496,b2_269,Loan_application_rejected
24498,b2_55,Loan__application_received
24500,b2_55,Check__application__form_completeness
24502,b2_55,Appraise_property
24503,b2_55,Check_credit_history
24505,b2_55,Assess_loan_risk
24508,b2_55,Assess_eligibility
24510,b2_55,Prepare_acceptance_pack
24512,b2_55,Check_if_home_insurance_quote_is_requested
24514,b2_55,Send_acceptance_pack
24516,b2_55,Verify_repayment_agreement
24518,b2_55,Cancel_application
24520,b2_55,Loan__application_canceled
24522,b2_265,Loan__application_received
24524,b2_265,Check__application__form_completeness
24526,b2_265,Appraise_property
24527,b2_265,Check_credit_history
24530,b2_265,Assess_loan_risk
24532,b2_265,Assess_eligibility
24534,b2_265,Prepare_acceptance_pack
24536,b2_265,Check_if_home_insurance_quote_is_requested
24538,b2_265,Send_home_insurance_quote
24540,b2_265,Verify_repayment_agreement
24542,b2_265,Cancel_application
24544,b2_265,Loan__application_canceled
24546,b2_92,Loan__application_received
24548,b2_92,Check__application__form_completeness
24550,b2_92,Appraise_property
24551,b2_92,Check_credit_history
24554,b2_92,Assess_loan_risk
24556,b2_92,Assess_eligibility
24558,b2_92,Reject_application
24560,b2_92,Loan_application_rejected
24562,b2_86,Loan__application_received
24564,b2_86,Check__application__form_completeness
24566,b2_86,Appraise_property
24567,b2_86,Check_credit_history
24570,b2_86,Assess_loan_risk
24572,b2_86,Assess_eligibility
24574,b2_86,Prepare_acceptance_pack
24576,b2_86,Check_if_home_insurance_quote_is_requested
24578,b2_86,Send_home_insurance_quote
24580,b2_86,Verify_repayment_agreement
24582,b2_86,Cancel_application
24584,b2_86,Loan__application_canceled
24586,b2_21,Loan__application_received
24588,b2_21,Check__application__form_completeness
24590,b2_21,Appraise_property
24591,b2_21,Check_credit_history
24594,b2_21,Assess_loan_risk
24596,b2_21,Assess_eligibility
24598,b2_21,Reject_application
24600,b2_21,Loan_application_rejected
24602,b2_46,Loan__application_received
24604,b2_46,Check__application__form_completeness
24606,b2_46,Appraise_property
24607,b2_46,Check_credit_history
24609,b2_46,Assess_loan_risk
24612,b2_46,Assess_eligibility
24614,b2_46,Reject_application
24616,b2_46,Loan_application_rejected
24618,b2_79,Loan__application_received
24620,b2_79,Check__application__form_completeness
24622,b2_79,Appraise_property
24623,b2_79,Check_credit_history
24625,b2_79,Assess_loan_risk
24628,b2_79,Assess_eligibility
24630,b2_79,Prepare_acceptance_pack
24632,b2_79,Check_if_home_insurance_quote_is_requested
24634,b2_79,Send_acceptance_pack
24636,b2_79,Verify_repayment_agreement
24638,b2_79,Cancel_application
24640,b2_79,Loan__application_canceled
24642,b2_327,Loan__application_received
24644,b2_327,Check__application__form_completeness
24646,b2_327,Appraise_property
24647,b2_327,Check_credit_history
24650,b2_327,Assess_loan_risk
24652,b2_327,Assess_eligibility
24654,b2_327,Reject_application
24656,b2_327,Loan_application_rejected
24658,b2_279,Loan__application_received
24660,b2_279,Check__application__form_completeness
24662,b2_279,Appraise_property
24663,b2_279,Check_credit_history
24665,b2_279,Assess_loan_risk
24668,b2_279,Assess_eligibility
24670,b2_279,Reject_application
24672,b2_279,Loan_application_rejected
24674,b2_306,Loan__application_received
24676,b2_306,Check__application__form_completeness
24678,b2_306,Return_application_back_to_applicant
24680,b2_306,Receive_updated_application
24682,b2_306,Check__application__form_completeness
24684,b2_306,Return_application_back_to_applicant
24686,b2_306,Receive_updated_application
24688,b2_306,Check__application__form_completeness
24690,b2_306,Appraise_property
24691,b2_306,Check_credit_history
24693,b2_306,Assess_loan_risk
24696,b2_306,Assess_eligibility
24698,b2_306,Prepare_acceptance_pack
24700,b2_306,Check_if_home_insurance_quote_is_requested
24702,b2_306,Send_acceptance_pack
24704,b2_306,Verify_repayment_agreement
24706,b2_306,Cancel_application
24708,b2_306,Loan__application_canceled
24710,b2_221,Loan__application_received
24712,b2_221,Check__application__form_completeness
24714,b2_221,Return_application_back_to_applicant
24716,b2_221,Receive_updated_application
24718,b2_221,Check__application__form_completeness
24720,b2_221,Appraise_property
24721,b2_221,Check_credit_history
24724,b2_221,Assess_loan_risk
24726,b2_221,Assess_eligibility
24728,b2_221,Reject_application
24730,b2_221,Loan_application_rejected
24732,b2_446,Loan__application_received
24734,b2_446,Check__application__form_completeness
24736,b2_446,Appraise_property
24737,b2_446,Check_credit_history
24740,b2_446,Assess_loan_risk
24742,b2_446,Assess_eligibility
24744,b2_446,Reject_application
24746,b2_446,Loan_application_rejected
24748,b2_202,Loan__application_received
24750,b2_202,Check__application__form_completeness
24752,b2_202,Appraise_property
24753,b2_202,Check_credit_history
24756,b2_202,Assess_loan_risk
24758,b2_202,Assess_eligibility
24760,b2_202,Reject_application
24762,b2_202,Loan_application_rejected
24764,b2_253,Loan__application_received
24766,b2_253,Check__application__form_completeness
24768,b2_253,Appraise_property
24769,b2_253,Check_credit_history
24772,b2_253,Assess_loan_risk
24774,b2_253,Assess_eligibility
24776,b2_253,Reject_application
24778,b2_253,Loan_application_rejected
24780,b2_343,Loan__application_received
24782,b2_343,Check__application__form_completeness
24784,b2_343,Appraise_property
24785,b2_343,Check_credit_history
24787,b2_343,Assess_loan_risk
24790,b2_343,Assess_eligibility
24792,b2_343,Prepare_acceptance_pack
24794,b2_343,Check_if_home_insurance_quote_is_requested
24796,b2_343,Send_home_insurance_quote
24798,b2_343,Verify_repayment_agreement
24800,b2_343,Approve_application
24802,b2_343,Loan__application_approved
24804,b2_198,Loan__application_received
24806,b2_198,Check__application__form_completeness
24808,b2_198,Appraise_property
24809,b2_198,Check_credit_history
24812,b2_198,Assess_loan_risk
24814,b2_198,Assess_eligibility
24816,b2_198,Reject_application
24818,b2_198,Loan_application_rejected
24820,b2_445,Loan__application_received
24822,b2_445,Check__application__form_completeness
24824,b2_445,Appraise_property
24825,b2_445,Check_credit_history
24828,b2_445,Assess_loan_risk
24830,b2_445,Assess_eligibility
24832,b2_445,Prepare_acceptance_pack
24834,b2_445,Check_if_home_insurance_quote_is_requested
24836,b2_445,Send_home_insurance_quote
24838,b2_445,Verify_repayment_agreement
24840,b2_445,Cancel_application
24842,b2_445,Loan__application_canceled
24844,b2_304,Loan__application_received
24846,b2_304,Check__application__form_completeness
24848,b2_304,Appraise_property
24849,b2_304,Check_credit_history
24851,b2_304,Assess_loan_risk
24854,b2_304,Assess_eligibility
24856,b2_304,Prepare_acceptance_pack
24858,b2_304,Check_if_home_insurance_quote_is_requested
24860,b2_304,Send_acceptance_pack
24862,b2_304,Verify_repayment_agreement
24864,b2_304,Cancel_application
24866,b2_304,Loan__application_canceled
24868,b2_419,Loan__application_received
24870,b2_419,Check__application__form_completeness
24872,b2_419,Appraise_property
24873,b2_419,Check_credit_history
24875,b2_419,Assess_loan_risk
24878,b2_419,Assess_eligibility
24880,b2_419,Reject_application
24882,b2_419,Loan_application_rejected
24884,b2_255,Loan__application_received
24886,b2_255,Check__application__form_completeness
24888,b2_255,Appraise_property
24889,b2_255,Check_credit_history
24891,b2_255,Assess_loan_risk
24894,b2_255,Assess_eligibility
24896,b2_255,Reject_application
24898,b2_255,Loan_application_rejected
24900,b2_175,Loan__application_received
24902,b2_175,Check__application__form_completeness
24904,b2_175,Appraise_property
24905,b2_175,Check_credit_history
24908,b2_175,Assess_loan_risk
24910,b2_175,Assess_eligibility
24912,b2_175,Prepare_acceptance_pack
24914,b2_175,Check_if_home_insurance_quote_is_requested
24916,b2_175,Send_home_insurance_quote
24918,b2_175,Verify_repayment_agreement
24920,b2_175,Cancel_application
24922,b2_175,Loan__application_canceled
24924,b2_493,Loan__application_received
24926,b2_493,Check__application__form_completeness
24928,b2_493,Appraise_property
24929,b2_493,Check_credit_history
24931,b2_493,Assess_loan_risk
24934,b2_493,Assess_eligibility
24936,b2_493,Prepare_acceptance_pack
24938,b2_493,Check_if_home_insurance_quote_is_requested
24940,b2_493,Send_home_insurance_quote
24942,b2_493,Verify_repayment_agreement
24944,b2_493,Cancel_application
24946,b2_493,Loan__application_canceled
24948,b2_450,Loan__application_received
24950,b2_450,Check__application__form_completeness
24952,b2_450,Return_application_back_to_applicant
24954,b2_450,Receive_updated_application
24956,b2_450,Check__application__form_completeness
24958,b2_450,Appraise_property
24959,b2_450,Check_credit_history
24961,b2_450,Assess_loan_risk
24964,b2_450,Assess_eligibility
24966,b2_450,Prepare_acceptance_pack
24968,b2_450,Check_if_home_insurance_quote_is_requested
24970,b2_450,Send_acceptance_pack
24972,b2_450,Verify_repayment_agreement
24974,b2_450,Approve_application
24976,b2_450,Loan__application_approved
24978,b2_434,Loan__application_received
24980,b2_434,Check__application__form_completeness
24982,b2_434,Return_application_back_to_applicant
24984,b2_434,Receive_updated_application
24986,b2_434,Check__application__form_completeness
24988,b2_434,Appraise_property
24989,b2_434,Check_credit_history
24992,b2_434,Assess_loan_risk
24994,b2_434,Assess_eligibility
24996,b2_434,Prepare_acceptance_pack
24998,b2_434,Check_if_home_insurance_quote_is_requested
25000,b2_434,Send_acceptance_pack
25002,b2_434,Verify_repayment_agreement
25004,b2_434,Approve_application
25006,b2_434,Loan__application_approved
25008,b2_390,Loan__application_received
25010,b2_390,Check__application__form_completeness
25012,b2_390,Appraise_property
25013,b2_390,Check_credit_history
25016,b2_390,Assess_loan_risk
25018,b2_390,Assess_eligibility
25020,b2_390,Prepare_acceptance_pack
25022,b2_390,Check_if_home_insurance_quote_is_requested
25024,b2_390,Send_home_insurance_quote
25026,b2_390,Verify_repayment_agreement
25028,b2_390,Cancel_application
25030,b2_390,Loan__application_canceled
25032,b2_102,Loan__application_received
25034,b2_102,Check__application__form_completeness
25036,b2_102,Appraise_property
25037,b2_102,Check_credit_history
25039,b2_102,Assess_loan_risk
25042,b2_102,Assess_eligibility
25044,b2_102,Reject_application
25046,b2_102,Loan_application_rejected
25048,b2_62,Loan__application_received
25050,b2_62,Check__application__form_completeness
25052,b2_62,Appraise_property
25053,b2_62,Check_credit_history
25055,b2_62,Assess_loan_risk
25058,b2_62,Assess_eligibility
25060,b2_62,Prepare_acceptance_pack
25062,b2_62,Check_if_home_insurance_quote_is_requested
25064,b2_62,Send_home_insurance_quote
25066,b2_62,Verify_repayment_agreement
25068,b2_62,Cancel_application
25070,b2_62,Loan__application_canceled
25072,b2_407,Loan__application_received
25074,b2_407,Check__application__form_completeness
25076,b2_407,Appraise_property
25077,b2_407,Check_credit_history
25079,b2_407,Assess_loan_risk
25082,b2_407,Assess_eligibility
25084,b2_407,Reject_application
25086,b2_407,Loan_application_rejected
25088,b2_184,Loan__application_received
25090,b2_184,Check__application__form_completeness
25092,b2_184,Return_application_back_to_applicant
25094,b2_184,Receive_updated_application
25096,b2_184,Check__application__form_completeness
25098,b2_184,Appraise_property
25099,b2_184,Check_credit_history
25101,b2_184,Assess_loan_risk
25104,b2_184,Assess_eligibility
25106,b2_184,Reject_application
25108,b2_184,Loan_application_rejected
25110,b2_166,Loan__application_received
25112,b2_166,Check__application__form_completeness
25114,b2_166,Appraise_property
25115,b2_166,Check_credit_history
25118,b2_166,Assess_loan_risk
25120,b2_166,Assess_eligibility
25122,b2_166,Prepare_acceptance_pack
25124,b2_166,Check_if_home_insurance_quote_is_requested
25126,b2_166,Send_acceptance_pack
25128,b2_166,Verify_repayment_agreement
25130,b2_166,Cancel_application
25132,b2_166,Loan__application_canceled
25134,b2_17,Loan__application_received
25136,b2_17,Check__application__form_completeness
25138,b2_17,Appraise_property
25139,b2_17,Check_credit_history
25142,b2_17,Assess_loan_risk
25144,b2_17,Assess_eligibility
25146,b2_17,Prepare_acceptance_pack
25148,b2_17,Check_if_home_insurance_quote_is_requested
25150,b2_17,Send_acceptance_pack
25152,b2_17,Verify_repayment_agreement
25154,b2_17,Approve_application
25156,b2_17,Loan__application_approved
25158,b2_85,Loan__application_received
25160,b2_85,Check__application__form_completeness
25162,b2_85,Appraise_property
25163,b2_85,Check_credit_history
25165,b2_85,Assess_loan_risk
25168,b2_85,Assess_eligibility
25170,b2_85,Reject_application
25172,b2_85,Loan_application_rejected
25174,b2_329,Loan__application_received
25176,b2_329,Check__application__form_completeness
25178,b2_329,Appraise_property
25179,b2_329,Check_credit_history
25181,b2_329,Assess_loan_risk
25184,b2_329,Assess_eligibility
25186,b2_329,Prepare_acceptance_pack
25188,b2_329,Check_if_home_insurance_quote_is_requested
25190,b2_329,Send_home_insurance_quote
25192,b2_329,Verify_repayment_agreement
25194,b2_329,Cancel_application
25196,b2_329,Loan__application_canceled
25198,b2_151,Loan__application_received
25200,b2_151,Check__application__form_completeness
25202,b2_151,Appraise_property
25203,b2_151,Check_credit_history
25206,b2_151,Assess_loan_risk
25208,b2_151,Assess_eligibility
25210,b2_151,Reject_application
25212,b2_151,Loan_application_rejected
25214,b2_414,Loan__application_received
25216,b2_414,Check__application__form_completeness
25218,b2_414,Appraise_property
25219,b2_414,Check_credit_history
25221,b2_414,Assess_loan_risk
25224,b2_414,Assess_eligibility
25226,b2_414,Prepare_acceptance_pack
25228,b2_414,Check_if_home_insurance_quote_is_requested
25230,b2_414,Send_acceptance_pack
25232,b2_414,Verify_repayment_agreement
25234,b2_414,Cancel_application
25236,b2_414,Loan__application_canceled
25238,b2_124,Loan__application_received
25240,b2_124,Check__application__form_completeness
25242,b2_124,Appraise_property
25243,b2_124,Check_credit_history
25245,b2_124,Assess_loan_risk
25248,b2_124,Assess_eligibility
25250,b2_124,Reject_application
25252,b2_124,Loan_application_rejected
25254,b2_496,Loan__application_received
25256,b2_496,Check__application__form_completeness
25258,b2_496,Return_application_back_to_applicant
25260,b2_496,Receive_updated_application
25262,b2_496,Check__application__form_completeness
25264,b2_496,Appraise_property
25265,b2_496,Check_credit_history
25268,b2_496,Assess_loan_risk
25270,b2_496,Assess_eligibility
25272,b2_496,Reject_application
25274,b2_496,Loan_application_rejected
25276,b2_465,Loan__application_received
25278,b2_465,Check__application__form_completeness
25280,b2_465,Appraise_property
25281,b2_465,Check_credit_history
25284,b2_465,Assess_loan_risk
25286,b2_465,Assess_eligibility
25288,b2_465,Prepare_acceptance_pack
25290,b2_465,Check_if_home_insurance_quote_is_requested
25292,b2_465,Send_acceptance_pack
25294,b2_465,Verify_repayment_agreement
25296,b2_465,Approve_application
25298,b2_465,Loan__application_approved
25300,b2_481,Loan__application_received
25302,b2_481,Check__application__form_completeness
25304,b2_481,Appraise_property
25305,b2_481,Check_credit_history
25307,b2_481,Assess_loan_risk
25310,b2_481,Assess_eligibility
25312,b2_481,Prepare_acceptance_pack
25314,b2_481,Check_if_home_insurance_quote_is_requested
25316,b2_481,Send_home_insurance_quote
25318,b2_481,Verify_repayment_agreement
25320,b2_481,Cancel_application
25322,b2_481,Loan__application_canceled
25324,b2_48,Loan__application_received
25326,b2_48,Check__application__form_completeness
25328,b2_48,Appraise_property
25329,b2_48,Check_credit_history
25331,b2_48,Assess_loan_risk
25334,b2_48,Assess_eligibility
25336,b2_48,Prepare_acceptance_pack
25338,b2_48,Check_if_home_insurance_quote_is_requested
25340,b2_48,Send_home_insurance_quote
25342,b2_48,Verify_repayment_agreement
25344,b2_48,Approve_application
25346,b2_48,Loan__application_approved
25348,b2_216,Loan__application_received
25350,b2_216,Check__application__form_completeness
25352,b2_216,Appraise_property
25353,b2_216,Check_credit_history
25355,b2_216,Assess_loan_risk
25358,b2_216,Assess_eligibility
25360,b2_216,Reject_application
25362,b2_216,Loan_application_rejected
25364,b2_436,Loan__application_received
25366,b2_436,Check__application__form_completeness
25368,b2_436,Appraise_property
25369,b2_436,Check_credit_history
25371,b2_436,Assess_loan_risk
25374,b2_436,Assess_eligibility
25376,b2_436,Prepare_acceptance_pack
25378,b2_436,Check_if_home_insurance_quote_is_requested
25380,b2_436,Send_acceptance_pack
25382,b2_436,Verify_repayment_agreement
25384,b2_436,Approve_application
25386,b2_436,Loan__application_approved
25388,b2_81,Loan__application_received
25390,b2_81,Check__application__form_completeness
25392,b2_81,Return_application_back_to_applicant
25394,b2_81,Receive_updated_application
25396,b2_81,Check__application__form_completeness
25398,b2_81,Appraise_property
25399,b2_81,Check_credit_history
25401,b2_81,Assess_loan_risk
25404,b2_81,Assess_eligibility
25406,b2_81,Prepare_acceptance_pack
25408,b2_81,Check_if_home_insurance_quote_is_requested
25410,b2_81,Send_acceptance_pack
25412,b2_81,Verify_repayment_agreement
25414,b2_81,Cancel_application
25416,b2_81,Loan__application_canceled
25418,b2_485,Loan__application_received
25420,b2_485,Check__application__form_completeness
25422,b2_485,Appraise_property
25423,b2_485,Check_credit_history
25426,b2_485,Assess_loan_risk
25428,b2_485,Assess_eligibility
25430,b2_485,Reject_application
25432,b2_485,Loan_application_rejected
25434,b2_37,Loan__application_received
25436,b2_37,Check__application__form_completeness
25438,b2_37,Appraise_property
25439,b2_37,Check_credit_history
25442,b2_37,Assess_loan_risk
25444,b2_37,Assess_eligibility
25446,b2_37,Prepare_acceptance_pack
25448,b2_37,Check_if_home_insurance_quote_is_requested
25450,b2_37,Send_acceptance_pack
25452,b2_37,Verify_repayment_agreement
25454,b2_37,Cancel_application
25456,b2_37,Loan__application_canceled
25458,b2_442,Loan__application_received
25460,b2_442,Check__application__form_completeness
25462,b2_442,Appraise_property
25463,b2_442,Check_credit_history
25466,b2_442,Assess_loan_risk
25468,b2_442,Assess_eligibility
25470,b2_442,Reject_application
25472,b2_442,Loan_application_rejected
25474,b2_144,Loan__application_received
25476,b2_144,Check__application__form_completeness
25478,b2_144,Appraise_property
25479,b2_144,Check_credit_history
25482,b2_144,Assess_loan_risk
25484,b2_144,Assess_eligibility
25486,b2_144,Prepare_acceptance_pack
25488,b2_144,Check_if_home_insurance_quote_is_requested
25490,b2_144,Send_home_insurance_quote
25492,b2_144,Verify_repayment_agreement
25494,b2_144,Cancel_application
25496,b2_144,Loan__application_canceled
25498,b2_258,Loan__application_received
25500,b2_258,Check__application__form_completeness
25502,b2_258,Appraise_property
25503,b2_258,Check_credit_history
25505,b2_258,Assess_loan_risk
25508,b2_258,Assess_eligibility
25510,b2_258,Reject_application
25512,b2_258,Loan_application_rejected
25514,b2_39,Loan__application_received
25516,b2_39,Check__application__form_completeness
25518,b2_39,Appraise_property
25519,b2_39,Check_credit_history
25522,b2_39,Assess_loan_risk
25524,b2_39,Assess_eligibility
25526,b2_39,Reject_application
25528,b2_39,Loan_application_rejected
25530,b2_135,Loan__application_received
25532,b2_135,Check__application__form_completeness
25534,b2_135,Appraise_property
25535,b2_135,Check_credit_history
25538,b2_135,Assess_loan_risk
25540,b2_135,Assess_eligibility
25542,b2_135,Prepare_acceptance_pack
25544,b2_135,Check_if_home_insurance_quote_is_requested
25546,b2_135,Send_home_insurance_quote
25548,b2_135,Verify_repayment_agreement
25550,b2_135,Cancel_application
25552,b2_135,Loan__application_canceled
25554,b2_290,Loan__application_received
25556,b2_290,Check__application__form_completeness
25558,b2_290,Appraise_property
25559,b2_290,Check_credit_history
25562,b2_290,Assess_loan_risk
25564,b2_290,Assess_eligibility
25566,b2_290,Prepare_acceptance_pack
25568,b2_290,Check_if_home_insurance_quote_is_requested
25570,b2_290,Send_acceptance_pack
25572,b2_290,Verify_repayment_agreement
25574,b2_290,Cancel_application
25576,b2_290,Loan__application_canceled
25578,b2_231,Loan__application_received
25580,b2_231,Check__application__form_completeness
25582,b2_231,Return_application_back_to_applicant
25584,b2_231,Receive_updated_application
25586,b2_231,Check__application__form_completeness
25588,b2_231,Appraise_property
25589,b2_231,Check_credit_history
25591,b2_231,Assess_loan_risk
25594,b2_231,Assess_eligibility
25596,b2_231,Prepare_acceptance_pack
25598,b2_231,Check_if_home_insurance_quote_is_requested
25600,b2_231,Send_home_insurance_quote
25602,b2_231,Verify_repayment_agreement
25604,b2_231,Approve_application
25606,b2_231,Loan__application_approved
25608,b2_340,Loan__application_received
25610,b2_340,Check__application__form_completeness
25612,b2_340,Appraise_property
25613,b2_340,Check_credit_history
25615,b2_340,Assess_loan_risk
25618,b2_340,Assess_eligibility
25620,b2_340,Prepare_acceptance_pack
25622,b2_340,Check_if_home_insurance_quote_is_requested
25624,b2_340,Send_acceptance_pack
25626,b2_340,Verify_repayment_agreement
25628,b2_340,Cancel_application
25630,b2_340,Loan__application_canceled
25632,b2_307,Loan__application_received
25634,b2_307,Check__application__form_completeness
25636,b2_307,Appraise_property
25637,b2_307,Check_credit_history
25640,b2_307,Assess_loan_risk
25642,b2_307,Assess_eligibility
25644,b2_307,Prepare_acceptance_pack
25646,b2_307,Check_if_home_insurance_quote_is_requested
25648,b2_307,Send_acceptance_pack
25650,b2_307,Verify_repayment_agreement
25652,b2_307,Cancel_application
25654,b2_307,Loan__application_canceled
25656,b2_248,Loan__application_received
25658,b2_248,Check__application__form_completeness
25660,b2_248,Appraise_property
25661,b2_248,Check_credit_history
25664,b2_248,Assess_loan_risk
25666,b2_248,Assess_eligibility
25668,b2_248,Prepare_acceptance_pack
25670,b2_248,Check_if_home_insurance_quote_is_requested
25672,b2_248,Send_home_insurance_quote
25674,b2_248,Verify_repayment_agreement
25676,b2_248,Approve_application
25678,b2_248,Loan__application_approved
25680,b2_28,Loan__application_received
25682,b2_28,Check__application__form_completeness
25684,b2_28,Appraise_property
25685,b2_28,Check_credit_history
25688,b2_28,Assess_loan_risk
25690,b2_28,Assess_eligibility
25692,b2_28,Prepare_acceptance_pack
25694,b2_28,Check_if_home_insurance_quote_is_requested
25696,b2_28,Send_acceptance_pack
25698,b2_28,Verify_repayment_agreement
25700,b2_28,Cancel_application
25702,b2_28,Loan__application_canceled
25704,b2_49,Loan__application_received
25706,b2_49,Check__application__form_completeness
25708,b2_49,Appraise_property
25709,b2_49,Check_credit_history
25711,b2_49,Assess_loan_risk
25714,b2_49,Assess_eligibility
25716,b2_49,Prepare_acceptance_pack
25718,b2_49,Check_if_home_insurance_quote_is_requested
25720,b2_49,Send_acceptance_pack
25722,b2_49,Verify_repayment_agreement
25724,b2_49,Approve_application
25726,b2_49,Loan__application_approved
25728,b2_447,Loan__application_received
25730,b2_447,Check__application__form_completeness
25732,b2_447,Appraise_property
25733,b2_447,Check_credit_history
25736,b2_447,Assess_loan_risk
25738,b2_447,Assess_eligibility
25740,b2_447,Reject_application
25742,b2_447,Loan_application_rejected
25744,b2_167,Loan__application_received
25746,b2_167,Check__application__form_completeness
25748,b2_167,Appraise_property
25749,b2_167,Check_credit_history
25752,b2_167,Assess_loan_risk
25754,b2_167,Assess_eligibility
25756,b2_167,Prepare_acceptance_pack
25758,b2_167,Check_if_home_insurance_quote_is_requested
25760,b2_167,Send_acceptance_pack
25762,b2_167,Verify_repayment_agreement
25764,b2_167,Cancel_application
25766,b2_167,Loan__application_canceled
25768,b2_14,Loan__application_received
25770,b2_14,Check__application__form_completeness
25772,b2_14,Appraise_property
25773,b2_14,Check_credit_history
25775,b2_14,Assess_loan_risk
25778,b2_14,Assess_eligibility
25780,b2_14,Prepare_acceptance_pack
25782,b2_14,Check_if_home_insurance_quote_is_requested
25784,b2_14,Send_home_insurance_quote
25786,b2_14,Verify_repayment_agreement
25788,b2_14,Approve_application
25790,b2_14,Loan__application_approved
25792,b2_41,Loan__application_received
25794,b2_41,Check__application__form_completeness
25796,b2_41,Appraise_property
25797,b2_41,Check_credit_history
25799,b2_41,Assess_loan_risk
25802,b2_41,Assess_eligibility
25804,b2_41,Prepare_acceptance_pack
25806,b2_41,Check_if_home_insurance_quote_is_requested
25808,b2_41,Send_acceptance_pack
25810,b2_41,Verify_repayment_agreement
25812,b2_41,Approve_application
25814,b2_41,Loan__application_approved
25816,b2_464,Loan__application_received
25818,b2_464,Check__application__form_completeness
25820,b2_464,Appraise_property
25821,b2_464,Check_credit_history
25823,b2_464,Assess_loan_risk
25826,b2_464,Assess_eligibility
25828,b2_464,Prepare_acceptance_pack
25830,b2_464,Check_if_home_insurance_quote_is_requested
25832,b2_464,Send_home_insurance_quote
25834,b2_464,Verify_repayment_agreement
25836,b2_464,Approve_application
25838,b2_464,Loan__application_approved
25840,b2_449,Loan__application_received
25842,b2_449,Check__application__form_completeness
25844,b2_449,Appraise_property
25845,b2_449,Check_credit_history
25847,b2_449,Assess_loan_risk
25850,b2_449,Assess_eligibility
25852,b2_449,Prepare_acceptance_pack
25854,b2_449,Check_if_home_insurance_quote_is_requested
25856,b2_449,Send_home_insurance_quote
25858,b2_449,Verify_repayment_agreement
25860,b2_449,Approve_application
25862,b2_449,Loan__application_approved
25864,b2_5,Loan__application_received
25866,b2_5,Check__application__form_completeness
25868,b2_5,Appraise_property
25869,b2_5,Check_credit_history
25871,b2_5,Assess_loan_risk
25874,b2_5,Assess_eligibility
25876,b2_5,Reject_application
25878,b2_5,Loan_application_rejected
25880,b2_204,Loan__application_received
25882,b2_204,Check__application__form_completeness
25884,b2_204,Appraise_property
25885,b2_204,Check_credit_history
25887,b2_204,Assess_loan_risk
25890,b2_204,Assess_eligibility
25892,b2_204,Reject_application
25894,b2_204,Loan_application_rejected
25896,b2_262,Loan__application_received
25898,b2_262,Check__application__form_completeness
25900,b2_262,Appraise_property
25901,b2_262,Check_credit_history
25903,b2_262,Assess_loan_risk
25906,b2_262,Assess_eligibility
25908,b2_262,Prepare_acceptance_pack
25910,b2_262,Check_if_home_insurance_quote_is_requested
25912,b2_262,Send_acceptance_pack
25914,b2_262,Verify_repayment_agreement
25916,b2_262,Cancel_application
25918,b2_262,Loan__application_canceled
25920,b2_489,Loan__application_received
25922,b2_489,Check__application__form_completeness
25924,b2_489,Appraise_property
25925,b2_489,Check_credit_history
25928,b2_489,Assess_loan_risk
25930,b2_489,Assess_eligibility
25932,b2_489,Prepare_acceptance_pack
25934,b2_489,Check_if_home_insurance_quote_is_requested
25936,b2_489,Send_home_insurance_quote
25938,b2_489,Verify_repayment_agreement
25940,b2_489,Approve_application
25942,b2_489,Loan__application_approved
25944,b2_109,Loan__application_received
25946,b2_109,Check__application__form_completeness
25948,b2_109,Appraise_property
25949,b2_109,Check_credit_history
25952,b2_109,Assess_loan_risk
25954,b2_109,Assess_eligibility
25956,b2_109,Reject_application
25958,b2_109,Loan_application_rejected
25960,b2_225,Loan__application_received
25962,b2_225,Check__application__form_completeness
25964,b2_225,Appraise_property
25965,b2_225,Check_credit_history
25968,b2_225,Assess_loan_risk
25970,b2_225,Assess_eligibility
25972,b2_225,Prepare_acceptance_pack
25974,b2_225,Check_if_home_insurance_quote_is_requested
25976,b2_225,Send_acceptance_pack
25978,b2_225,Verify_repayment_agreement
25980,b2_225,Approve_application
25982,b2_225,Loan__application_approved
25984,b2_26,Loan__application_received
25986,b2_26,Check__application__form_completeness
25988,b2_26,Appraise_property
25989,b2_26,Check_credit_history
25992,b2_26,Assess_loan_risk
25994,b2_26,Assess_eligibility
25996,b2_26,Reject_application
25998,b2_26,Loan_application_rejected
26000,b2_252,Loan__application_received
26002,b2_252,Check__application__form_completeness
26004,b2_252,Appraise_property
26005,b2_252,Check_credit_history
